Element_1,Element_2,Element_3,Element_4,Element_5,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,radius_9,radius_10,radius_11,radius_12,electronAffinity_1,electronAffinity_2,electronAffinity_3,electronAffinity_4,electronAffinity_5,electronAffinity_6,electronAffinity_7,electronAffinity_8,electronAffinity_9,electronAffinity_10,electronAffinity_11,electronAffinity_12,oxidationstate_1,oxidationstate_2,oxidationstate_3,oxidationstate_4,oxidationstate_5,oxidationstate_6,oxidationstate_7,oxidationstate_8,oxidationstate_9,oxidationstate_10,oxidationstate_11,oxidationstate_12,meltingpointSS_1,meltingpointSS_2,meltingpointSS_3,meltingpointSS_4,meltingpointSS_5,meltingpointSS_6,meltingpointSS_7,meltingpointSS_8,meltingpointSS_9,meltingpointSS_10,meltingpointSS_11,meltingpointSS_12,boilingpointSS_1,boilingpointSS_2,boilingpointSS_3,boilingpointSS_4,boilingpointSS_5,boilingpointSS_6,boilingpointSS_7,boilingpointSS_8,boilingpointSS_9,boilingpointSS_10,boilingpointSS_11,boilingpointSS_12,atomicMass_1,atomicMass_2,atomicMass_3,atomicMass_4,atomicMass_5,atomicMass_6,atomicMass_7,atomicMass_8,atomicMass_9,atomicMass_10,atomicMass_11,atomicMass_12,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,ionizationEnergy_1,ionizationEnergy_2,ionizationEnergy_3,ionizationEnergy_4,ionizationEnergy_5,ionizationEnergy_6,ionizationEnergy_7,ionizationEnergy_8,ionizationEnergy_9,ionizationEnergy_10,ionizationEnergy_11,ionizationEnergy_12,electronnegativity_1,electronnegativity_2,electronnegativity_3,electronnegativity_4,electronnegativity_5,electronnegativity_6,electronnegativity_7,electronnegativity_8,electronnegativity_9,electronnegativity_10,electronnegativity_11,electronnegativity_12,meltingpointO_1,meltingpointO_2,meltingpointO_3,meltingpointO_4,meltingpointO_5,meltingpointO_6,meltingpointO_7,meltingpointO_8,meltingpointO_9,meltingpointO_10,meltingpointO_11,meltingpointO_12,chemicalPotential_1,chemicalPotential_2,chemicalPotential_3,chemicalPotential_4,chemicalPotential_5,chemicalPotential_6,chemicalPotential_7,chemicalPotential_8,chemicalPotential_9,chemicalPotential_10,chemicalPotential_11,chemicalPotential_12,ToleranceFactor,OctahedralFactor,MaterialDensity,delta,absToleranceFactor,Element_1_1,Element_1_2,Element_1_3,Element_4_1,Element_4_2,Element_4_3,Element_4_4,Element_4_5,Ehull,p-band center,EV,EH,d-band center,exp Ehull,exp p-band center,exp EV,exp EH,exp d-band center,a,b,c,alpha,beta,gamma,Volume,ShrinkageV,ShrinkageH,FreeVolume,SpaceGroup,PointGroup,International,SymmetryOperations,OverlappingArea,OverlappingCenter,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,PG_1,PG_2,PG_3,PG_4,PG_5
Ba,Pr,Bi,Mn,Er,0.5,0.5,0,0.5625,0.4375,1.465,0.715625,0.66,0.389375,0.805,0.32625,1.13125,2.047161572,2.46743295,0.450511945,0.544104803,0.927624309,-32,-21.93125,-25,-21.875,-7,-0.05625,-7.05625,1.459105158,124.4444444,0.78125,0.997435167,6.643046944,2.5,3,1.5,1.3125,1,1.6875,2.6875,0.833333333,0.592592593,0.6,0.4375,1.046511628,1102,1628.8125,602,774.375,500,854.4375,1354.4375,0.676566517,0.585180309,0.546279492,0.475423046,1.016196761,2853,2687.0625,1781.5,1374.1875,1071.5,1312.875,2384.375,1.061754239,0.816147767,0.624430424,0.511408834,1.323486239,139.117325,104.0784656,70.453825,73.1758125,68.6635,30.90265313,99.56615313,1.336658109,2.221928963,0.506434587,0.703083122,1.442554854,5.075,8.16825,3.32,3.966375,1.755,4.201875,5.956875,0.621308114,0.417670683,0.654187192,0.485584428,1.223187493,515,661,263.5,257.6875,251.5,403.3125,654.8125,0.779122542,0.623585929,0.511650485,0.389844932,0.795933951,1.01,1.414375,0.565,0.5425,0.445,0.871875,1.316875,0.714096332,0.510394265,0.559405941,0.383561644,0.84100617,2210,2104.6875,1250,1050,960,1054.6875,2014.6875,1.05003712,0.910222222,0.56561086,0.498886414,1.141616256,-623.504,-565.2250625,-389.4985,-359.085125,-234.0055,-206.1399375,-440.1454375,1.10310749,1.135177893,0.624692865,0.63529583,1.70076425,0.957570897,0.511160714,284.3942712,0.25,0.042429103,0,0,1,1,0,0,0,0,0.458069,-2.192267,0.126216,-2.681481,-1.027314,0.632503832,8.955492221,0.881424439,14.60670982,2.793552267,11.394163,11.394163,7.958182,90,90,90,1033.1865,1.010737264,1.0168377,0.732563005,P4mm,13[C4v],99,8,47.795284,-2.155221,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Mn,Er,0.5,0.5,0,0.5,0.5,1.465,0.735,0.66,0.445,0.805,0.29,1.095,1.993197279,2.775862069,0.450511945,0.605442177,1.00913242,-32,-25.05,-25,-25,-7,-0.05,-7.05,1.27744511,140,0.78125,0.998003992,7.092198582,2.5,3,1.5,1.5,1,1.5,2.5,0.833333333,0.666666667,0.6,0.5,1.2,1102,1644.5,602,885,500,759.5,1259.5,0.670112496,0.658327847,0.546279492,0.538157495,1.180627233,2853,2737.5,1781.5,1570.5,1071.5,1167,2238.5,1.042191781,0.918166238,0.624430424,0.57369863,1.497431316,139.117325,111.098525,70.453825,83.6295,68.6635,27.469025,96.132525,1.252197768,2.499670083,0.506434587,0.752750768,1.60282199,5.075,8.268,3.32,4.533,1.755,3.735,5.49,0.613812288,0.469879518,0.654187192,0.548258345,1.430418944,515,653,263.5,294.5,251.5,358.5,610,0.788667688,0.70153417,0.511650485,0.450995406,0.914754098,1.01,1.395,0.565,0.62,0.445,0.775,1.22,0.724014337,0.574193548,0.559405941,0.444444444,0.971311475,2210,2137.5,1250,1200,960,937.5,1897.5,1.033918129,1.024,0.56561086,0.561403509,1.291172596,-623.504,-593.6185,-389.4985,-410.383,-234.0055,-183.2355,-417.241,1.050344624,1.27707513,0.624692865,0.691324479,1.917073106,0.948880997,0.525,287.3860075,0.25,0.051119003,0,0,1,1,0,0,0,0,0.446979,-1.07267,0.128422,-2.407663,0.027353,0.639557339,2.923173964,0.879482159,11.10797146,0.973017706,11.319773,11.319773,8.153389,90,90,90,1044.752932,1.00753609,1.019648556,0.726497019,P4/nmm,15[D4h],129,64,40.958388,-1.055948,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.9375,0.0625,1.465,0.5825,0.66,0.03875,0.805,0.54375,1.34875,2.515021459,1.48045977,0.450511945,0.066523605,0.518072289,-32,-1.90625,-25,-1.8125,-7,-0.09375,-7.09375,16.78688525,74.66666667,0.78125,0.950819672,3.779735683,2.5,3,1.5,0.1875,1,2.8125,3.8125,0.833333333,0.355555556,0.6,0.0625,0.442622951,1102,1443,602,18.9375,500,1424.0625,1924.0625,0.763686764,0.351108185,0.546279492,0.013123701,0.322722105,2853,2342.9375,1781.5,154.8125,1071.5,2188.125,3259.625,1.217702137,0.48968866,0.624430424,0.06607624,0.594029221,139.117325,55.86210938,70.453825,4.3576875,68.6635,51.50442188,120.1679219,2.490370066,1.333157378,0.506434587,0.07800793,0.622558095,5.075,7.372125,3.32,0.369,1.755,7.003125,8.758125,0.688403954,0.25060241,0.654187192,0.050053411,0.421208877,515,708.375,263.5,36.1875,251.5,672.1875,923.6875,0.727016058,0.374151557,0.511650485,0.05108523,0.32444685,1.01,1.56625,0.565,0.113125,0.445,1.453125,1.898125,0.644852354,0.306236559,0.559405941,0.072226656,0.357260454,2210,1870,1250,112.1875,960,1757.8125,2717.8125,1.181818182,0.546133333,0.56561086,0.059993316,0.501207313,-623.504,-368.7763125,-389.4985,-25.20975,-234.0055,-343.5665625,-577.5720625,1.690737661,0.681106736,0.624692865,0.068360546,0.718019927,1.021871843,0.416071429,263.0265099,0.25,0.021871843,0,0,1,1,0,0,0,0,0.598053,-1.88752,3.754689,0.428149,-0.618129,0.549881213,6.602972986,0.023407729,0.651714302,1.855453239,11.078393,11.078393,7.498247,90,90,90,920.2657889,1.001158274,1.011506627,0.806403379,P4mm,13[C4v],99,8,74.436494,-2.01598,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.875,0.125,1.465,0.585,0.66,0.0775,0.805,0.5075,1.3125,2.504273504,1.586206897,0.450511945,0.132478632,0.561904762,-32,-3.7125,-25,-3.625,-7,-0.0875,-7.0875,8.61952862,80,0.78125,0.976430976,4.038800705,2.5,3,1.5,0.375,1,2.625,3.625,0.833333333,0.380952381,0.6,0.125,0.517241379,1102,1367,602,37.875,500,1329.125,1829.125,0.806144843,0.376187341,0.546279492,0.027706657,0.349825736,2853,2351.875,1781.5,309.625,1071.5,2042.25,3113.75,1.213074674,0.524666422,0.624430424,0.131650279,0.67157768,139.117325,56.78616875,70.453825,8.715375,68.6635,48.07079375,116.7342938,2.449845236,1.428382905,0.506434587,0.153477074,0.678200017,5.075,7.27425,3.32,0.738,1.755,6.53625,8.29125,0.697666426,0.268502582,0.654187192,0.101453758,0.48943163,515,699.75,263.5,72.375,251.5,627.375,878.875,0.735977135,0.400876669,0.511650485,0.103429796,0.382164699,1.01,1.5825,0.565,0.22625,0.445,1.35625,1.80125,0.638230648,0.328110599,0.559405941,0.142969984,0.439278279,2210,1865,1250,224.375,960,1640.625,2600.625,1.184986595,0.585142857,0.56561086,0.120308311,0.566931026,-623.504,-371.081625,-389.4985,-50.4195,-234.0055,-320.662125,-554.667625,1.680234099,0.729757217,0.624692865,0.135871724,0.793120024,1.02058485,0.417857143,263.4620525,0.25,0.02058485,0,0,1,1,0,0,0,0,0.571978,-1.814406,4.156511,-1.467842,-0.574902,0.564407935,6.137429461,0.015662108,4.339859611,1.776956377,10.921521,10.921521,7.76826,90,90,90,926.5951083,0.994583923,1.005531584,0.80109042,P4/nmm,15[D4h],129,16,69.534624,-1.954999,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.8125,0.1875,1.465,0.5875,0.66,0.11625,0.805,0.47125,1.27625,2.493617021,1.708222812,0.450511945,0.19787234,0.608227228,-32,-5.51875,-25,-5.4375,-7,-0.08125,-7.08125,5.798414496,86.15384615,0.78125,0.985277463,4.298323036,2.5,3,1.5,0.5625,1,2.4375,3.4375,0.833333333,0.41025641,0.6,0.1875,0.6,1102,1291,602,56.8125,500,1234.1875,1734.1875,0.853601859,0.405124829,0.546279492,0.044006584,0.379896926,2853,2360.8125,1781.5,464.4375,1071.5,1896.375,2967.875,1.208482249,0.565025377,0.624430424,0.196727821,0.756749358,139.117325,57.71022813,70.453825,13.0730625,68.6635,44.63716563,113.3006656,2.410618178,1.538258513,0.506434587,0.226529385,0.737214447,5.075,7.176375,3.32,1.107,1.755,6.069375,7.824375,0.707181551,0.289156627,0.654187192,0.154256153,0.56579599,515,691.125,263.5,108.5625,251.5,582.5625,834.0625,0.745161874,0.431713335,0.511650485,0.157080846,0.446084676,1.01,1.59875,0.565,0.339375,0.445,1.259375,1.704375,0.63174355,0.353349876,0.559405941,0.212275215,0.530619729,2210,1860,1250,336.5625,960,1523.4375,2483.4375,1.188172043,0.630153846,0.56561086,0.180947581,0.63885743,-623.504,-373.3869375,-389.4985,-75.62925,-234.0055,-297.7576875,-531.7631875,1.669860237,0.785892388,0.624692865,0.202549266,0.874689638,1.019301096,0.419642857,263.8969381,0.25,0.019301096,0,0,1,1,0,0,0,0,0.529524,-1.748138,3.483071,-0.217454,-0.561471,0.588885212,5.743897575,0.030712947,1.242908254,1.753249635,11.062858,11.062858,7.625831,90,90,90,933.3012603,0.999106485,1.007803691,0.795528217,P4mm,13[C4v],99,8,65.300816,-1.914362,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.75,0.25,1.465,0.59,0.66,0.155,0.805,0.435,1.24,2.483050847,1.850574713,0.450511945,0.262711864,0.657258065,-32,-7.325,-25,-7.25,-7,-0.075,-7.075,4.368600683,93.33333333,0.78125,0.989761092,4.558303887,2.5,3,1.5,0.75,1,2.25,3.25,0.833333333,0.444444444,0.6,0.25,0.692307692,1102,1215,602,75.75,500,1139.25,1639.25,0.906995885,0.438885232,0.546279492,0.062345679,0.413451273,2853,2369.75,1781.5,619.25,1071.5,1750.5,2822,1.203924465,0.612110825,0.624430424,0.261314485,0.850726435,139.117325,58.6342875,70.453825,17.43075,68.6635,41.2035375,109.8670375,2.372627535,1.666446722,0.506434587,0.29727913,0.799917582,5.075,7.0785,3.32,1.476,1.755,5.6025,7.3575,0.716959808,0.313253012,0.654187192,0.208518754,0.651851852,515,682.5,263.5,144.75,251.5,537.75,789.25,0.754578755,0.467689447,0.511650485,0.212087912,0.517263225,1.01,1.615,0.565,0.4525,0.445,1.1625,1.6075,0.625386997,0.382795699,0.559405941,0.280185759,0.632970451,2210,1855,1250,448.75,960,1406.25,2366.25,1.191374663,0.682666667,0.56561086,0.241913747,0.717908082,-623.504,-375.69225,-389.4985,-100.839,-234.0055,-274.85325,-508.85875,1.659613686,0.85138342,0.624692865,0.268408518,0.963602375,1.018020567,0.421428571,264.3311692,0.25,0.018020567,0,0,1,1,0,0,0,0,0.54351,-1.789588,3.7484,-3.41289,-0.679557,0.580706392,5.98698532,0.023555404,30.35283733,1.973003498,10.940202,10.940202,7.738294,90,90,90,926.1810855,0.997360834,1.014647463,0.801839426,P4/nmm,15[D4h],129,32,60.060757,-2.038853,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.6875,0.3125,1.465,0.5925,0.66,0.19375,0.805,0.39875,1.20375,2.47257384,2.018808777,0.450511945,0.327004219,0.709241952,-32,-9.13125,-25,-9.0625,-7,-0.06875,-7.06875,3.504449008,101.8181818,0.78125,0.99247091,4.818744474,2.5,3,1.5,0.9375,1,2.0625,3.0625,0.833333333,0.484848485,0.6,0.3125,0.795918367,1102,1139,602,94.6875,500,1044.3125,1544.3125,0.967515364,0.478783889,0.546279492,0.083132133,0.451131167,2853,2378.6875,1781.5,774.0625,1071.5,1604.625,2676.125,1.19940093,0.667757264,0.624430424,0.325415802,0.954948853,139.117325,59.55834688,70.453825,21.7884375,68.6635,37.76990938,106.4334094,2.335815755,1.817941879,0.506434587,0.365833483,0.866666426,5.075,6.980625,3.32,1.845,1.755,5.135625,6.890625,0.727012266,0.341730559,0.654187192,0.264302981,0.749569161,515,673.875,263.5,180.9375,251.5,492.9375,744.4375,0.764236691,0.510206669,0.511650485,0.268503061,0.597011166,1.01,1.63125,0.565,0.565625,0.445,1.065625,1.510625,0.619157088,0.417595308,0.559405941,0.346743295,0.74844849,2210,1850,1250,560.9375,960,1289.0625,2249.0625,1.194594595,0.744727273,0.56561086,0.303209459,0.80519661,-623.504,-377.9975625,-389.4985,-126.04875,-234.0055,-251.9488125,-485.9543125,1.649492118,0.928781913,0.624692865,0.333464452,1.060896543,1.016743251,0.423214286,264.7647482,0.25,0.016743251,0,0,1,1,0,0,0,0,0.459862,-1.779686,4.129885,-0.699967,-0.733653,0.631370769,5.927994736,0.016084728,2.013686255,2.082674739,11.065864,11.065864,7.646619,90,90,90,936.3540826,0.995941255,1.009346318,0.793321187,P4mm,13[C4v],99,8,56.523486,-2.035617,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.625,0.375,1.465,0.595,0.66,0.2325,0.805,0.3625,1.1675,2.462184874,2.220689655,0.450511945,0.390756303,0.764453961,-32,-10.9375,-25,-10.875,-7,-0.0625,-7.0625,2.925714286,112,0.78125,0.994285714,5.079646018,2.5,3,1.5,1.125,1,1.875,2.875,0.833333333,0.533333333,0.6,0.375,0.913043478,1102,1063,602,113.625,500,949.375,1449.375,1.036688617,0.526662278,0.546279492,0.106890875,0.493747305,2853,2387.625,1781.5,928.875,1071.5,1458.75,2530.25,1.194911261,0.734532991,0.624430424,0.389037223,1.071188618,139.117325,60.48240625,70.453825,26.146125,68.6635,34.33628125,102.9997813,2.300128808,1.999736066,0.506434587,0.432293069,0.937865584,5.075,6.88275,3.32,2.214,1.755,4.66875,6.42375,0.737350623,0.375903614,0.654187192,0.32167375,0.861490562,515,665.25,263.5,217.125,251.5,448.125,699.625,0.774145058,0.561227336,0.511650485,0.32638106,0.686975165,1.01,1.6475,0.565,0.67875,0.445,0.96875,1.41375,0.613050076,0.459354839,0.559405941,0.41198786,0.879752431,2210,1845,1250,673.125,960,1171.875,2131.875,1.197831978,0.8192,0.56561086,0.364837398,0.902081501,-623.504,-380.302875,-389.4985,-151.2585,-234.0055,-229.044375,-463.049875,1.639493259,1.021660104,0.624692865,0.397731676,1.167815886,1.015469137,0.425,265.1976776,0.25,0.015469137,0,0,1,1,0,0,0,0,0.449462,-1.856314,2.512715,-0.15386,-0.893731,0.637971288,6.400102462,0.081047895,1.166327589,2.44423209,10.95532146,10.95532146,7.797171559,89.94904318,90.05095682,88.49217401,935.6443858,1.000788716,1.008150542,0.794116404,C2/m,5[C2h],12,4,52.370572,-2.216909,0,0,0,0,1,0,0,0,0,0,0,1
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.5625,0.4375,1.465,0.5975,0.66,0.27125,0.805,0.32625,1.13125,2.451882845,2.46743295,0.450511945,0.453974895,0.82320442,-32,-12.74375,-25,-12.6875,-7,-0.05625,-7.05625,2.511034821,124.4444444,0.78125,0.995586072,5.341009743,2.5,3,1.5,1.3125,1,1.6875,2.6875,0.833333333,0.592592593,0.6,0.4375,1.046511628,1102,987,602,132.5625,500,854.4375,1354.4375,1.116514691,0.585180309,0.546279492,0.134308511,0.542337686,2853,2396.5625,1781.5,1083.6875,1071.5,1312.875,2384.375,1.190455079,0.816147767,0.624430424,0.452184118,1.201651376,139.117325,61.40646563,70.453825,30.5038125,68.6635,30.90265313,99.56615313,2.265515912,2.221928963,0.506434587,0.496752454,1.013975476,5.075,6.784875,3.32,2.583,1.755,4.201875,5.956875,0.747987251,0.417670683,0.654187192,0.380699718,0.990955828,515,656.625,263.5,253.3125,251.5,403.3125,654.8125,0.784313725,0.623585929,0.511650485,0.385779555,0.789252649,1.01,1.66375,0.565,0.791875,0.445,0.871875,1.316875,0.607062359,0.510394265,0.559405941,0.475957926,1.030374941,2210,1840,1250,785.3125,960,1054.6875,2014.6875,1.201086957,0.910222222,0.56561086,0.426800272,1.01023732,-623.504,-382.6081875,-389.4985,-176.46825,-234.0055,-206.1399375,-440.1454375,1.629614892,1.135177893,0.624692865,0.461224448,1.285863039,1.014198212,0.426785714,265.6299597,0.25,0.014198212,0,0,1,1,0,0,0,0,0.403086,-1.695153,3.454784,0.03027,-0.822844,0.668254627,5.447479366,0.031594128,0.970183549,2.27696633,11.08737,11.08737,7.681038,90,90,90,944.2282617,1.0000305,1.012480089,0.787088894,P4mm,13[C4v],99,8,47.071257,-2.069811,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Mn,Ga,0.5,0.5,0,0.5,0.5,1.465,0.6,0.66,0.31,0.805,0.29,1.095,2.441666667,2.775862069,0.450511945,0.516666667,0.885844749,-32,-14.55,-25,-14.5,-7,-0.05,-7.05,2.199312715,140,0.78125,0.996563574,5.602836879,2.5,3,1.5,1.5,1,1.5,2.5,0.833333333,0.666666667,0.6,0.5,1.2,1102,911,602,151.5,500,759.5,1259.5,1.209659715,0.658327847,0.546279492,0.166300768,0.598253275,2853,2405.5,1781.5,1238.5,1071.5,1167,2238.5,1.18603201,0.918166238,0.624430424,0.514861775,1.349117713,139.117325,62.330525,70.453825,34.8615,68.6635,27.469025,96.132525,2.231929299,2.499670083,0.506434587,0.5593006,1.095522301,5.075,6.687,3.32,2.952,1.755,3.735,5.49,0.758935247,0.469879518,0.654187192,0.441453567,1.142440801,515,648,263.5,289.5,251.5,358.5,610,0.794753086,0.70153417,0.511650485,0.446759259,0.906557377,1.01,1.68,0.565,0.905,0.445,0.775,1.22,0.601190476,0.574193548,0.559405941,0.538690476,1.204918033,2210,1835,1250,897.5,960,937.5,1897.5,1.204359673,1.024,0.56561086,0.489100817,1.131752306,-623.504,-384.9135,-389.4985,-201.678,-234.0055,-183.2355,-417.241,1.619854851,1.27707513,0.624692865,0.523956681,1.416870586,1.012930464,0.428571429,266.0615971,0.25,0.012930464,0,0,1,1,0,0,0,0,0.385421,-1.139826,3.047548,-0.74998,-0.428891,0.680164227,3.126224355,0.047475191,2.116957677,1.53555365,11.0883,11.0883,7.677877,90,90,90,943.9980244,0.996781361,1.006230456,0.787472624,P4/nmm,15[D4h],129,64,41.39345,-1.605741,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Mn,Ge,0.5,0.5,0,0.9375,0.0625,1.465,0.576875,0.66,0.033125,0.805,0.54375,1.34875,2.539544962,1.48045977,0.450511945,0.057421452,0.513901761,-32,-7.53125,-25,-7.4375,-7,-0.09375,-7.09375,4.248962656,74.66666667,0.78125,0.987551867,4.572687225,2.5,3.0625,1.5,0.25,1,2.8125,3.8125,0.816326531,0.355555556,0.6,0.081632653,0.459016393,1102,1499.75,602,75.6875,500,1424.0625,1924.0625,0.734789132,0.351108185,0.546279492,0.050466744,0.352216989,2853,2381.4375,1781.5,193.3125,1071.5,2188.125,3259.625,1.198015904,0.48968866,0.624430424,0.081174711,0.605840396,139.117325,56.04442188,70.453825,4.54,68.6635,51.50442188,120.1679219,2.482268892,1.333157378,0.506434587,0.08100717,0.624075243,5.075,7.3358125,3.32,0.3326875,1.755,7.003125,8.758125,0.691811575,0.25060241,0.654187192,0.045351145,0.417062727,515,719.8125,263.5,47.625,251.5,672.1875,923.6875,0.715464097,0.374151557,0.511650485,0.066163063,0.336829285,1.01,1.57875,0.565,0.125625,0.445,1.453125,1.898125,0.639746635,0.306236559,0.559405941,0.079572447,0.363845901,2210,1827.5625,1250,69.75,960,1757.8125,2717.8125,1.209260969,0.546133333,0.56561086,0.038165589,0.485592733,-623.504,-369.23525,-389.4985,-25.6686875,-234.0055,-343.5665625,-577.5720625,1.688636174,0.681106736,0.624692865,0.069518518,0.718814525,1.024779477,0.412053571,264.5040756,0.21875,0.024779477,0,0,1,1,0,0,0,0,0.600363,-1.934619,4.261965,-1.504958,-0.537465,0.548612454,6.921406497,0.014094579,4.50396446,1.711662294,11.02242,11.02242,7.623036,90,90,90,926.151174,0.999849246,1.006190528,0.800874383,P4mm,13[C4v],99,8,74.334611,-1.951407,1,0,0,0,0,0,0,0,0,1,0,0
Ba,Pr,Bi,Mn,Ge,0.5,0.5,0,0.875,0.125,1.465,0.57375,0.66,0.06625,0.805,0.5075,1.3125,2.553376906,1.586206897,0.450511945,0.11546841,0.553333333,-32,-14.9625,-25,-14.875,-7,-0.0875,-7.0875,2.138680033,80,0.78125,0.994152047,5.626102293,2.5,3.125,1.5,0.5,1,2.625,3.625,0.8,0.380952381,0.6,0.16,0.551724138,1102,1480.5,602,151.375,500,1329.125,1829.125,0.744343127,0.376187341,0.546279492,0.102245863,0.411877264,2853,2428.875,1781.5,386.625,1071.5,2042.25,3113.75,1.174617879,0.524666422,0.624430424,0.159178632,0.696306704,139.117325,57.15079375,70.453825,9.08,68.6635,48.07079375,116.7342938,2.434215098,1.428382905,0.506434587,0.158877933,0.681323563,5.075,7.201625,3.32,0.665375,1.755,6.53625,8.29125,0.704702064,0.268502582,0.654187192,0.092392342,0.480672396,515,722.625,263.5,95.25,251.5,627.375,878.875,0.712679467,0.400876669,0.511650485,0.131811105,0.408192291,1.01,1.6075,0.565,0.25125,0.445,1.35625,1.80125,0.628304821,0.328110599,0.559405941,0.1562986,0.453157529,2210,1780.125,1250,139.5,960,1640.625,2600.625,1.241485851,0.585142857,0.56561086,0.078365283,0.534294641,-623.504,-371.9995,-389.4985,-51.337375,-234.0055,-320.662125,-554.667625,1.676088274,0.729757217,0.624692865,0.138003882,0.794774844,1.02640199,0.409821429,266.4301846,0.1875,0.02640199,0,0,1,1,0,0,0,0,0.596036,-2.036534,3.327597,0.558699,-0.57899,0.550991443,7.663999688,0.035879219,0.57195269,1.784235443,10.877739,10.877739,7.818636,90,90,90,925.1417134,0.999737855,1.00552189,0.801538911,P4/nmm,15[D4h],129,16,71.680049,-2.084002,0,0,0,0,0,0,1,0,1,0,0,0
Ba,Pr,Bi,Mn,Ge,0.5,0.5,0,0.8125,0.1875,1.465,0.570625,0.66,0.099375,0.805,0.47125,1.27625,2.56736035,1.708222812,0.450511945,0.17415115,0.595004897,-32,-22.39375,-25,-22.3125,-7,-0.08125,-7.08125,1.428970137,86.15384615,0.78125,0.996371756,6.681376876,2.5,3.1875,1.5,0.75,1,2.4375,3.4375,0.784313725,0.41025641,0.6,0.235294118,0.654545455,1102,1461.25,602,227.0625,500,1234.1875,1734.1875,0.754148845,0.405124829,0.546279492,0.155389222,0.478069701,2853,2476.3125,1781.5,579.9375,1071.5,1896.375,2967.875,1.152116302,0.565025377,0.624430424,0.234193988,0.795666091,139.117325,58.25716563,70.453825,13.62,68.6635,44.63716563,113.3006656,2.387986499,1.538258513,0.506434587,0.233790983,0.742041757,5.075,7.0674375,3.32,0.9980625,1.755,6.069375,7.824375,0.718082049,0.289156627,0.654187192,0.141219855,0.551873153,515,725.4375,263.5,142.875,251.5,582.5625,834.0625,0.70991643,0.431713335,0.511650485,0.196950116,0.487223679,1.01,1.63625,0.565,0.376875,0.445,1.259375,1.704375,0.617265088,0.353349876,0.559405941,0.230328495,0.552621929,2210,1732.6875,1250,209.25,960,1523.4375,2483.4375,1.275475237,0.630153846,0.56561086,0.120766151,0.587592802,-623.504,-374.76375,-389.4985,-77.0060625,-234.0055,-297.7576875,-531.7631875,1.66372548,0.785892388,0.624692865,0.205478952,0.877278784,1.02802965,0.407589286,268.3687945,0.15625,0.02802965,0,0,1,1,0,0,0,0,0.546296,-2.087416,2.594636,-0.581782,-0.577111,0.579090795,8.064050712,0.074673052,1.789223989,1.780886012,11.053456,11.053456,7.645814,90,90,90,934.1570642,0.99647522,1.003954426,0.793596111,P4mm,13[C4v],99,8,66.911381,-2.052133,1,0,0,0,0,0,0,0,0,1,0,0
