Element_1,Element_2,Element_3,Element_4,Element_5,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,radius_9,radius_10,radius_11,radius_12,electronAffinity_1,electronAffinity_2,electronAffinity_3,electronAffinity_4,electronAffinity_5,electronAffinity_6,electronAffinity_7,electronAffinity_8,electronAffinity_9,electronAffinity_10,electronAffinity_11,electronAffinity_12,oxidationstate_1,oxidationstate_2,oxidationstate_3,oxidationstate_4,oxidationstate_5,oxidationstate_6,oxidationstate_7,oxidationstate_8,oxidationstate_9,oxidationstate_10,oxidationstate_11,oxidationstate_12,meltingpointSS_1,meltingpointSS_2,meltingpointSS_3,meltingpointSS_4,meltingpointSS_5,meltingpointSS_6,meltingpointSS_7,meltingpointSS_8,meltingpointSS_9,meltingpointSS_10,meltingpointSS_11,meltingpointSS_12,boilingpointSS_1,boilingpointSS_2,boilingpointSS_3,boilingpointSS_4,boilingpointSS_5,boilingpointSS_6,boilingpointSS_7,boilingpointSS_8,boilingpointSS_9,boilingpointSS_10,boilingpointSS_11,boilingpointSS_12,atomicMass_1,atomicMass_2,atomicMass_3,atomicMass_4,atomicMass_5,atomicMass_6,atomicMass_7,atomicMass_8,atomicMass_9,atomicMass_10,atomicMass_11,atomicMass_12,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,ionizationEnergy_1,ionizationEnergy_2,ionizationEnergy_3,ionizationEnergy_4,ionizationEnergy_5,ionizationEnergy_6,ionizationEnergy_7,ionizationEnergy_8,ionizationEnergy_9,ionizationEnergy_10,ionizationEnergy_11,ionizationEnergy_12,electronnegativity_1,electronnegativity_2,electronnegativity_3,electronnegativity_4,electronnegativity_5,electronnegativity_6,electronnegativity_7,electronnegativity_8,electronnegativity_9,electronnegativity_10,electronnegativity_11,electronnegativity_12,meltingpointO_1,meltingpointO_2,meltingpointO_3,meltingpointO_4,meltingpointO_5,meltingpointO_6,meltingpointO_7,meltingpointO_8,meltingpointO_9,meltingpointO_10,meltingpointO_11,meltingpointO_12,chemicalPotential_1,chemicalPotential_2,chemicalPotential_3,chemicalPotential_4,chemicalPotential_5,chemicalPotential_6,chemicalPotential_7,chemicalPotential_8,chemicalPotential_9,chemicalPotential_10,chemicalPotential_11,chemicalPotential_12,ToleranceFactor,OctahedralFactor,MaterialDensity,delta,absToleranceFactor,Element_1_1,Element_1_2,Element_1_3,Element_4_1,Element_4_2,Element_4_3,Element_4_4,Element_4_5,Ehull,p-band center,EV,EH,d-band center,exp Ehull,exp p-band center,exp EV,exp EH,exp d-band center,a,b,c,alpha,beta,gamma,Volume,ShrinkageV,ShrinkageH,FreeVolume,SpaceGroup,PointGroup,International,SymmetryOperations,OverlappingArea,OverlappingCenter,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,PG_1,PG_2,PG_3,PG_4,PG_5,Temperature,Polarization Resistance
Ba,Pr,Bi,Co,Ce,1.0,0.0,0,0.875,0.125,1.61,0.585625,0.0,0.10875,1.61,0.476875,2.086875,2.749199573,3.376146789,0.0,0.185699039,0.052111411,-14,-62.25,0,-6.25,-14,-56,-70,0.224899598,0.25,0.0,0.100401606,0.089285714,2.0,3.125,0.0,0.5,2,2.625,4.625,0.64,0.761904762,0.0,0.16,0.108108108,1000,1680.875,0,133.875,1000,1547.0,2547.0,0.594928237,0.646412411,0.0,0.079646018,0.052561837,2143,3254.125,0.0,454.125,2143.0,2800.0,4943.0,0.658548765,0.765357143,0.0,0.139553643,0.091872345,137.327,69.08105,0.0,17.5145,137.327,51.56655,188.89355,1.987911301,2.663102341,0.0,0.253535521,0.092721535,3.51,8.623625,0.0,0.836125,3.51,7.7875,11.2975,0.407021409,0.450722311,0.0,0.096957486,0.074009737,503,731.75,0.0,66.75,503.0,665.0,1168.0,0.687393235,0.756390977,0.0,0.091219679,0.057148973,0.89,1.785,0.0,0.14,0.89,1.645,2.535,0.49859944,0.541033435,0.0,0.078431373,0.055226824,1920,1879.375,0,300.0,1920,1579.375,3499.375,1.021616229,1.215670756,0.0,0.159627536,0.085729595,-468.011,-280.865125,0.0,-113.531875,-468.011,-167.33325,-635.34425,1.666319377,2.796879879,0.0,0.404222044,0.17869348,1.071899987,0.418303571,262.0022581,0.4375,0.071899987,0,1,0,0,0,1,0,0,0.276911,-1.499086,2.224415,-0.165135,-2.519484,0.758121967,4.477594678,0.108130657,1.179552348,12.42218516,11.204204,11.204204,7.937793,90,90,90,996.464393,1.000297965,0.992677533,0.849422858,I4/mmm,15[D4h],139,32,77.48675,-2.08398,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,1.225167249
Ba,Pr,Bi,Co,Hf,1.0,0.0,0,0.875,0.125,1.61,0.565625,0.0,0.08875,1.61,0.476875,2.086875,2.84640884,3.376146789,0.0,0.156906077,0.042527703,-14,-56.0125,0,-0.0125,-14,-56,-70,0.249944209,0.25,0.0,0.000223164,0.000178571,2.0,3.125,0.0,0.5,2,2.625,4.625,0.64,0.761904762,0.0,0.16,0.108108108,1000,1860.25,0,313.25,1000,1547.0,2547.0,0.537562156,0.646412411,0.0,0.168391345,0.122987829,2143,3409.5,0.0,609.5,2143.0,2800.0,4943.0,0.628537909,0.765357143,0.0,0.178765215,0.123305685,137.327,73.8778,0.0,22.31125,137.327,51.56655,188.89355,1.858839868,2.663102341,0.0,0.30200209,0.118115468,3.51,9.45125,0.0,1.66375,3.51,7.7875,11.2975,0.371379447,0.450722311,0.0,0.176034916,0.147267094,503,747.375,0.0,82.375,503.0,665.0,1168.0,0.673022245,0.756390977,0.0,0.1102191,0.070526541,0.89,1.8075,0.0,0.1625,0.89,1.645,2.535,0.492392808,0.541033435,0.0,0.089903181,0.064102564,1920,1930.625,0,351.25,1920,1579.375,3499.375,0.994496601,1.215670756,0.0,0.181935902,0.100375067,-468.011,-286.60275,0.0,-119.2695,-468.011,-167.33325,-635.34425,1.632960605,2.796879879,0.0,0.416149182,0.187724214,1.082806441,0.404017857,271.620652,0.4375,0.082806441,0,1,0,0,0,1,0,0,0.275851,-1.409346,2.729612,-0.772918,-2.483006,0.758926002,4.093277525,0.0652446,2.166077656,11.97721386,11.139522,11.139522,7.877327,90,90,90,977.4892393,0.990446352,1.001294294,0.863335744,I4/mmm,15[D4h],139,32,76.832794,-2.074947,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,0.982620263
Ba,Pr,Bi,Co,In,1.0,0.0,0,0.75,0.25,1.61,0.60875,0.0,0.2,1.61,0.40875,2.01875,2.64476386,3.93883792,0.0,0.328542094,0.099071207,-14,-55.25,0,-7.25,-14,-48,-62,0.253393665,0.291666667,0.0,0.131221719,0.116935484,2.0,3.0,0.0,0.75,2,2.25,4.25,0.666666667,0.888888889,0.0,0.25,0.176470588,1000,1433.5,0,107.5,1000,1326.0,2326.0,0.697593303,0.754147813,0.0,0.07499128,0.046216681,2143,2986.25,0.0,586.25,2143.0,2400.0,4543.0,0.717622436,0.892916667,0.0,0.19631645,0.129044684,137.327,72.9044,0.0,28.7045,137.327,44.1999,181.5269,1.883658599,3.106952731,0.0,0.393727951,0.158128079,3.51,8.5025,0.0,1.8275,3.51,6.675,10.185,0.412819759,0.525842697,0.0,0.214936783,0.179430535,503,709.5,0.0,139.5,503.0,570.0,1073.0,0.708949965,0.88245614,0.0,0.196617336,0.13000932,0.89,1.855,0.0,0.445,0.89,1.41,2.3,0.479784367,0.631205674,0.0,0.239892183,0.193478261,1920,1831.25,0,477.5,1920,1353.75,3273.75,1.048464164,1.418282548,0.0,0.260750853,0.145857197,-468.011,-223.3695,0.0,-79.941,-468.011,-143.4285,-611.4395,2.095232339,3.263026525,0.0,0.35788682,0.130742289,1.05956013,0.434821429,260.8396432,0.5,0.05956013,0,1,0,0,0,1,0,0,0.261506,-1.2883,-0.230568,1.179077,-2.503384,0.769891256,3.626616065,1.259315098,0.307562488,12.22378935,11.479672,11.479672,8.127363,90,90,90,1071.047215,0.989920367,0.990676629,0.791865615,I4/mmm,15[D4h],139,64,59.749881,-2.035032,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,1.077976934
Ba,Pr,Bi,Co,Mo,1.0,0.0,0,0.875,0.125,1.61,0.550625,0.0,0.07375,1.61,0.476875,2.086875,2.923950057,3.376146789,0.0,0.133938706,0.035339922,-14,-65.0,0,-9.0,-14,-56,-70,0.215384615,0.25,0.0,0.138461538,0.128571429,2.0,3.375,0.0,0.75,2,2.625,4.625,0.592592593,0.761904762,0.0,0.222222222,0.162162162,1000,1909.0,0,362.0,1000,1547.0,2547.0,0.523834468,0.646412411,0.0,0.189628078,0.142127994,2143,3414.0,0.0,614.0,2143.0,2800.0,4943.0,0.627709432,0.765357143,0.0,0.179847686,0.124216063,137.327,63.56155,0.0,11.995,137.327,51.56655,188.89355,2.160535733,2.663102341,0.0,0.188714718,0.063501374,3.51,9.0725,0.0,1.285,3.51,7.7875,11.2975,0.386883439,0.450722311,0.0,0.141636815,0.113741978,503,750.5,0.0,85.5,503.0,665.0,1168.0,0.670219853,0.756390977,0.0,0.113924051,0.073202055,0.89,1.915,0.0,0.27,0.89,1.645,2.535,0.464751958,0.541033435,0.0,0.140992167,0.106508876,1920,1679.375,0,100.0,1920,1579.375,3499.375,1.143282471,1.215670756,0.0,0.059545962,0.028576532,-468.011,-232.789,0.0,-65.45575,-468.011,-167.33325,-635.34425,2.010451525,2.796879879,0.0,0.281180597,0.103024069,1.091133053,0.393303571,264.3387766,0.3125,0.091133053,0,1,0,0,0,1,0,0,0.242871,-1.424897,2.7198,-0.113073,-2.228881,0.784372691,4.157429605,0.065887931,1.119713669,9.28946535,11.118755,11.118755,7.848461,90,90,90,970.2794336,0.993850261,0.9952484,0.868433897,I4/mmm,15[D4h],139,32,83.03635,-2.088845,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,1.344134727
Ba,Pr,Bi,Co,Nb,1.0,0.0,0,0.875,0.125,1.61,0.556875,0.0,0.08,1.61,0.476875,2.086875,2.891133558,3.376146789,0.0,0.14365881,0.038334831,-14,-66.75,0,-10.75,-14,-56,-70,0.209737828,0.25,0.0,0.161048689,0.153571429,2.0,3.25,0.0,0.625,2,2.625,4.625,0.615384615,0.761904762,0.0,0.192307692,0.135135135,1000,1890.75,0,343.75,1000,1547.0,2547.0,0.528890652,0.646412411,0.0,0.181806162,0.134962701,2143,3427.125,0.0,627.125,2143.0,2800.0,4943.0,0.625305467,0.765357143,0.0,0.182988657,0.126871333,137.327,63.1798475,0.0,11.6132975,137.327,51.56655,188.89355,2.173588659,2.663102341,0.0,0.18381332,0.061480646,3.51,8.85875,0.0,1.07125,3.51,7.7875,11.2975,0.396218428,0.450722311,0.0,0.120925638,0.094821863,503,746.5,0.0,81.5,503.0,665.0,1168.0,0.673811119,0.756390977,0.0,0.109176155,0.069777397,0.89,1.845,0.0,0.2,0.89,1.645,2.535,0.482384824,0.541033435,0.0,0.108401084,0.078895464,1920,1768.125,0,188.75,1920,1579.375,3499.375,1.085896076,1.215670756,0.0,0.106751502,0.053938203,-468.011,-262.073375,0.0,-94.740125,-468.011,-167.33325,-635.34425,1.7858014,2.796879879,0.0,0.361502289,0.149116207,1.087648118,0.397767857,262.4480895,0.375,0.087648118,0,1,0,0,0,1,0,0,0.258089,-1.55359,3.131038,-0.423109,-2.506647,0.772526474,4.728414758,0.043672442,1.526700697,12.26374072,11.097738,11.097738,7.850209,90,90,90,966.8300818,0.997787548,1.004505637,0.872024071,I4/mmm,15[D4h],139,32,78.768009,-2.15698,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,0.860961573
Ba,Pr,Bi,Co,Sb,1.0,0.0,0,0.875,0.125,1.61,0.551875,0.0,0.075,1.61,0.476875,2.086875,2.917327293,3.376146789,0.0,0.13590034,0.035938904,-14,-68.875,0,-12.875,-14,-56,-70,0.203266788,0.25,0.0,0.186932849,0.183928571,2.0,3.25,0.0,0.625,2,2.625,4.625,0.615384615,0.761904762,0.0,0.192307692,0.135135135,1000,1660.0,0,113.0,1000,1547.0,2547.0,0.602409639,0.646412411,0.0,0.068072289,0.044365921,2143,3032.5,0.0,232.5,2143.0,2800.0,4943.0,0.706677659,0.765357143,0.0,0.076669415,0.047036213,137.327,66.78655,0.0,15.22,137.327,51.56655,188.89355,2.056207425,2.663102341,0.0,0.227890196,0.080574482,3.51,8.624625,0.0,0.837125,3.51,7.7875,11.2975,0.406974216,0.450722311,0.0,0.097062191,0.074098252,503,769.25,0.0,104.25,503.0,665.0,1168.0,0.653883653,0.756390977,0.0,0.135521612,0.089255137,0.89,1.90125,0.0,0.25625,0.89,1.645,2.535,0.468113083,0.541033435,0.0,0.13477975,0.101084813,1920,1661.375,0,82.0,1920,1579.375,3499.375,1.15566925,1.215670756,0.0,0.049356708,0.023432756,-468.011,-203.27625,0.0,-35.943,-468.011,-167.33325,-635.34425,2.302339796,2.796879879,0.0,0.176818492,0.05657248,1.090434281,0.394196429,267.460584,0.375,0.090434281,0,1,0,0,0,1,0,0,0.276409,-1.474159,2.129873,0.003556,-2.633684,0.75850264,4.367361277,0.118852387,0.996450315,13.92497513,11.142794,11.142794,7.880229,90,90,90,978.4238751,0.996566108,0.987304905,0.861295958,I4/mmm,15[D4h],139,32,73.122973,-2.188967,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,1.101936745
Ba,Pr,Bi,Co,Sn,1.0,0.0,0,0.875,0.125,1.61,0.563125,0.0,0.08625,1.61,0.476875,2.086875,2.859045505,3.376146789,0.0,0.153163152,0.041329739,-14,-69.375,0,-13.375,-14,-56,-70,0.201801802,0.25,0.0,0.192792793,0.191071429,2.0,3.125,0.0,0.5,2,2.625,4.625,0.64,0.761904762,0.0,0.16,0.108108108,1000,1610.125,0,63.125,1000,1547.0,2547.0,0.621069793,0.646412411,0.0,0.039205031,0.02478406,2143,3159.375,0.0,359.375,2143.0,2800.0,4943.0,0.678298714,0.765357143,0.0,0.113748764,0.072703824,137.327,66.4053,0.0,14.83875,137.327,51.56655,188.89355,2.068012644,2.663102341,0.0,0.223457314,0.07855615,3.51,8.70125,0.0,0.91375,3.51,7.7875,11.2975,0.403390317,0.450722311,0.0,0.105013647,0.080880726,503,753.625,0.0,88.625,503.0,665.0,1168.0,0.667440703,0.756390977,0.0,0.117598275,0.075877568,0.89,1.89,0.0,0.245,0.89,1.645,2.535,0.470899471,0.541033435,0.0,0.12962963,0.096646943,1920,1829.375,0,250.0,1920,1579.375,3499.375,1.049538777,1.215670756,0.0,0.136658695,0.071441329,-468.011,-217.33025,0.0,-49.997,-468.011,-167.33325,-635.34425,2.153455398,2.796879879,0.0,0.23005081,0.078692772,1.084185374,0.402232143,264.3750679,0.4375,0.084185374,0,1,0,0,0,1,0,0,0.295007,-1.37293,1.858309,0.215307,-2.614508,0.744526376,3.946898182,0.155936095,0.80629387,13.66049376,11.152652,11.152652,7.883335,90,90,90,980.5421883,0.988378259,0.987835061,0.860396515,I4/mmm,15[D4h],139,32,73.720645,-2.132217,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,1.197118483
Ba,Pr,Bi,Co,Ta,1.0,0.0,0,0.875,0.125,1.61,0.556875,0.0,0.08,1.61,0.476875,2.086875,2.891133558,3.376146789,0.0,0.14365881,0.038334831,-14,-59.875,0,-3.875,-14,-56,-70,0.233820459,0.25,0.0,0.064718163,0.055357143,2.0,3.25,0.0,0.625,2,2.625,4.625,0.615384615,0.761904762,0.0,0.192307692,0.135135135,1000,1958.25,0,411.25,1000,1547.0,2547.0,0.510660028,0.646412411,0.0,0.210008937,0.161464468,2143,3516.375,0.0,716.375,2143.0,2800.0,4943.0,0.609434432,0.765357143,0.0,0.203725427,0.14492717,137.327,74.185035,0.0,22.618485,137.327,51.56655,188.89355,1.851141541,2.663102341,0.0,0.304892826,0.119741966,3.51,9.86875,0.0,2.08125,3.51,7.7875,11.2975,0.355668144,0.450722311,0.0,0.21089297,0.184222173,503,760.125,0.0,95.125,503.0,665.0,1168.0,0.661733268,0.756390977,0.0,0.125143891,0.081442637,0.89,1.8325,0.0,0.1875,0.89,1.645,2.535,0.485675307,0.541033435,0.0,0.102319236,0.073964497,1920,1816.875,0,237.5,1920,1579.375,3499.375,1.056759546,1.215670756,0.0,0.130718954,0.067869262,-468.011,-271.024875,0.0,-103.691625,-468.011,-167.33325,-635.34425,1.726819356,2.796879879,0.0,0.382590805,0.16320542,1.087648118,0.397767857,274.0707525,0.375,0.087648118,0,1,0,0,0,1,0,0,0.259217,-1.461789,3.386815,-0.820861,-2.378597,0.771655556,4.313669785,0.03381621,2.27245558,10.78975421,11.125352,11.125352,7.871564,90,90,90,974.2906893,0.974767936,1.000820869,0.865346567,I4/mmm,15[D4h],139,32,79.567256,-2.108425,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,1.147342673
Ba,Pr,Bi,Co,W,1.0,0.0,0,0.875,0.125,1.61,0.551875,0.0,0.075,1.61,0.476875,2.086875,2.917327293,3.376146789,0.0,0.13590034,0.035938904,-14,-65.875,0,-9.875,-14,-56,-70,0.212523719,0.25,0.0,0.149905123,0.141071429,2.0,3.375,0.0,0.75,2,2.625,4.625,0.592592593,0.761904762,0.0,0.222222222,0.162162162,1000,2008.875,0,461.875,1000,1547.0,2547.0,0.497791052,0.646412411,0.0,0.229917242,0.181340793,2143,3528.5,0.0,728.5,2143.0,2800.0,4943.0,0.60734023,0.765357143,0.0,0.206461669,0.147380134,137.327,74.54655,0.0,22.98,137.327,51.56655,188.89355,1.842164393,2.663102341,0.0,0.308263763,0.121655821,3.51,10.19375,0.0,2.40625,3.51,7.7875,11.2975,0.344328633,0.450722311,0.0,0.236051502,0.212989599,503,761.25,0.0,96.25,503.0,665.0,1168.0,0.660755337,0.756390977,0.0,0.126436782,0.082405822,0.89,1.94,0.0,0.295,0.89,1.645,2.535,0.458762887,0.541033435,0.0,0.152061856,0.116370809,1920,1763.375,0,184.0,1920,1579.375,3499.375,1.088821153,1.215670756,0.0,0.10434536,0.052580818,-468.011,-244.451625,0.0,-77.118375,-468.011,-167.33325,-635.34425,1.914534215,2.796879879,0.0,0.315474994,0.121380456,1.090434281,0.394196429,275.6930211,0.3125,0.090434281,0,1,0,0,0,1,0,0,0.0,-1.617431,3.552128,-0.482905,-2.499263,1.0,5.040125588,0.028663579,1.620775924,12.17351877,11.104361,11.104361,7.834965,90,90,90,966.1047225,0.997700618,1.006024079,0.872278655,I4/mmm,15[D4h],139,32,79.900153,-2.238895,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,1.058580035
Ba,Pr,Bi,Co,Y,1.0,0.0,0,0.875,0.125,1.61,0.589375,0.0,0.1125,1.61,0.476875,2.086875,2.731707317,3.376146789,0.0,0.19088017,0.053908356,-14,-59.75,0,-3.75,-14,-56,-70,0.234309623,0.25,0.0,0.062761506,0.053571429,2.0,3.0,0.0,0.375,2,2.625,4.625,0.666666667,0.761904762,0.0,0.125,0.081081081,1000,1771.875,0,224.875,1000,1547.0,2547.0,0.564373898,0.646412411,0.0,0.12691358,0.088290145,2143,3252.25,0.0,452.25,2143.0,2800.0,4943.0,0.658928434,0.765357143,0.0,0.139057576,0.09149302,137.327,62.67978125,0.0,11.11323125,137.327,51.56655,188.89355,2.19092979,2.663102341,0.0,0.177301692,0.058833302,3.51,8.3465,0.0,0.559,3.51,7.7875,11.2975,0.420535554,0.450722311,0.0,0.066974181,0.049479973,503,740.0,0.0,75.0,503.0,665.0,1168.0,0.67972973,0.756390977,0.0,0.101351351,0.064212329,0.89,1.7975,0.0,0.1525,0.89,1.645,2.535,0.495132128,0.541033435,0.0,0.084840056,0.060157791,1920,1917.375,0,338.0,1920,1579.375,3499.375,1.001369059,1.215670756,0.0,0.176282678,0.096588677,-468.011,-270.421375,0.0,-103.088125,-468.011,-167.33325,-635.34425,1.730673102,2.796879879,0.0,0.381212931,0.162255541,1.06987944,0.420982143,254.5960203,0.5,0.06987944,0,1,0,0,0,1,0,0,0.27259,-1.40742,2.228378,0.026079,-2.511477,0.7614049,4.08540146,0.107702983,0.97425812,12.32311787,11.17489,11.17489,7.926693,90,90,90,989.8708883,0.995453227,0.988032946,0.85567748,I4/mmm,15[D4h],139,32,77.450194,-2.035138,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,0.886000282
Ba,Pr,Bi,Co,Zr,1.0,0.0,0,0.875,0.125,1.61,0.566875,0.0,0.09,1.61,0.476875,2.086875,2.840132304,3.376146789,0.0,0.15876516,0.043126685,-14,-61.125,0,-5.125,-14,-56,-70,0.229038855,0.25,0.0,0.083844581,0.073214286,2.0,3.125,0.0,0.5,2,2.625,4.625,0.64,0.761904762,0.0,0.16,0.108108108,1000,1813.0,0,266.0,1000,1547.0,2547.0,0.55157198,0.646412411,0.0,0.146718147,0.104436592,2143,3385.25,0.0,585.25,2143.0,2800.0,4943.0,0.633040396,0.765357143,0.0,0.172882357,0.118399757,137.327,62.96955,0.0,11.403,137.327,51.56655,188.89355,2.180847727,2.663102341,0.0,0.181087526,0.060367334,3.51,8.601375,0.0,0.813875,3.51,7.7875,11.2975,0.40807429,0.450722311,0.0,0.094621499,0.072040274,503,745.0,0.0,80.0,503.0,665.0,1168.0,0.675167785,0.756390977,0.0,0.10738255,0.068493151,0.89,1.81125,0.0,0.16625,0.89,1.645,2.535,0.491373361,0.541033435,0.0,0.09178744,0.065581854,1920,1914.375,0,335.0,1920,1579.375,3499.375,1.002938296,1.215670756,0.0,0.174991838,0.095731381,-468.011,-283.983,0.0,-116.64975,-468.011,-167.33325,-635.34425,1.648024706,2.796879879,0.0,0.410763144,0.183600859,1.08211829,0.404910714,259.902793,0.4375,0.08211829,0,1,0,0,0,1,0,0,0.265502,-1.428227,2.658358,-0.583893,-2.392771,0.766820909,4.171296922,0.070063171,1.79300503,10.94377717,11.143789,11.143789,7.887249,90,90,90,979.4703923,0.985435155,0.996045059,0.861720674,I4/mmm,15[D4h],139,32,79.050348,-2.031547,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,0.629099297
Sr,Pr,Bi,Co,Sc,1.0,0.0,0,0.9375,0.0625,1.44,0.5575,0.0,0.0465625,1.44,0.5109375,1.9509375,2.582959641,2.818348624,0.0,0.083520179,0.023866731,-5,-61.125,0,-1.125,-5,-60,-65,0.081799591,0.083333333,0.0,0.018404908,0.017307692,2.0,3.0,0.0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0.0,0.0625,0.038961039,1050,1770.875,0,113.375,1050,1657.5,2707.5,0.592927225,0.633484163,0.0,0.064022023,0.041874423,1655,3193.9375,0.0,193.9375,1655.0,3000.0,4655.0,0.518169188,0.551666667,0.0,0.060720506,0.041662191,87.62,58.05961938,0.0,2.809744375,87.62,55.249875,142.869875,1.509138381,1.585885941,0.0,0.048394123,0.019666458,2.63,8.5303125,0.0,0.1865625,2.63,8.34375,10.97375,0.308312269,0.315205993,0.0,0.021870535,0.017000797,550,752.0625,0.0,39.5625,550.0,712.5,1262.5,0.731322197,0.771929825,0.0,0.052605335,0.031336634,0.95,1.8475,0.0,0.085,0.95,1.7625,2.7125,0.51420839,0.539007092,0.0,0.046008119,0.031336406,2460,1842.1875,0,150.0,2460,1692.1875,4152.1875,1.335368957,1.453739612,0.0,0.081424936,0.036125536,-504.711,-230.8421875,0.0,-51.5565625,-504.711,-179.285625,-683.996625,2.186389782,2.815122517,0.0,0.223341162,0.075375463,1.025891831,0.398214286,216.1604346,0.5,0.025891831,1,0,0,0,0,1,0,0,0.153613,-1.658699,1.604329,0.473531,-2.446301,0.857603849,5.25247293,0.201024397,0.622799277,11.54556061,10.751891,10.751891,7.608888,90,90,90,879.6114975,0.98455268,1.004653988,0.868269319,P4/mmm,15[D4h],123,16,99.996876,-2.257425,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.836741516
Sr,Pr,Bi,Co,Zr,1.0,0.0,0,0.9375,0.0625,1.44,0.5559375,0.0,0.045,1.44,0.5109375,1.9509375,2.590219224,2.818348624,0.0,0.080944351,0.023065834,-5,-62.5625,0,-2.5625,-5,-60,-65,0.07992008,0.083333333,0.0,0.040959041,0.039423077,2.0,3.0625,0.0,0.25,2,2.8125,4.8125,0.653061224,0.711111111,0.0,0.081632653,0.051948052,1050,1790.5,0,133.0,1050,1657.5,2707.5,0.586428372,0.633484163,0.0,0.074280927,0.049122807,1655,3292.625,0.0,292.625,1655.0,3000.0,4655.0,0.502638472,0.551666667,0.0,0.08887286,0.062862513,87.62,60.951375,0.0,5.7015,87.62,55.249875,142.869875,1.43753935,1.585885941,0.0,0.093541778,0.039906943,2.63,8.7506875,0.0,0.4069375,2.63,8.34375,10.97375,0.300547814,0.315205993,0.0,0.046503489,0.037082811,550,752.5,0.0,40.0,550.0,712.5,1262.5,0.73089701,0.771929825,0.0,0.053156146,0.031683168,0.95,1.845625,0.0,0.083125,0.95,1.7625,2.7125,0.514730782,0.539007092,0.0,0.045038943,0.030645161,2460,1859.6875,0,167.5,2460,1692.1875,4152.1875,1.32280289,1.453739612,0.0,0.090068896,0.040340182,-504.711,-237.6105,0.0,-58.324875,-504.711,-179.285625,-683.996625,2.124110677,2.815122517,0.0,0.245464216,0.085270706,1.026711364,0.397098214,219.6959585,0.46875,0.026711364,1,0,0,0,0,1,0,0,0.153224,-1.712556,1.959092,0.237926,-2.278371,0.857937522,5.543111579,0.140986378,0.78826102,9.760767162,10.78125,10.78125,7.600891,90,90,90,883.4922376,0.9936438,0.992920999,0.864264634,P4/mmm,15[D4h],123,16,105.750135,-2.207974,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.946290178
Sr,Pr,Bi,Co,Hf,1.0,0.0,0,0.9375,0.0625,1.44,0.5553125,0.0,0.044375,1.44,0.5109375,1.9509375,2.593134496,2.818348624,0.0,0.079909961,0.022745475,-5,-60.00625,0,-0.00625,-5,-60,-65,0.083324654,0.083333333,0.0,0.000104156,9.62e-05,2.0,3.0625,0.0,0.25,2,2.8125,4.8125,0.653061224,0.711111111,0.0,0.081632653,0.051948052,1050,1814.125,0,156.625,1050,1657.5,2707.5,0.578791428,0.633484163,0.0,0.086336388,0.057848569,1655,3304.75,0.0,304.75,1655.0,3000.0,4655.0,0.500794311,0.551666667,0.0,0.09221575,0.06546724,87.62,66.4055,0.0,11.155625,87.62,55.249875,142.869875,1.31946902,1.585885941,0.0,0.167992486,0.078082416,2.63,9.175625,0.0,0.831875,2.63,8.34375,10.97375,0.286628976,0.315205993,0.0,0.090661399,0.0758059,550,753.6875,0.0,41.1875,550.0,712.5,1262.5,0.729745418,0.771929825,0.0,0.054647981,0.032623762,0.95,1.84375,0.0,0.08125,0.95,1.7625,2.7125,0.515254237,0.539007092,0.0,0.044067797,0.029953917,2460,1867.8125,0,175.625,2460,1692.1875,4152.1875,1.317048687,1.453739612,0.0,0.094027104,0.042296982,-504.711,-238.920375,0.0,-59.63475,-504.711,-179.285625,-683.996625,2.112465293,2.815122517,0.0,0.249600939,0.087185737,1.027039544,0.396651786,225.9187883,0.46875,0.027039544,1,0,0,0,0,1,0,0,0.156116,-1.662003,1.978307,-0.097529,-2.27915,0.855459951,5.269855801,0.138303187,1.102443412,9.768373762,10.788313,10.788313,7.627525,90,90,90,887.7500715,0.98566859,0.994185091,0.860047075,P4/mmm,15[D4h],123,16,106.121628,-2.14187,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.97135474
