Element_1,Element_2,Element_3,Element_4,Element_5,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,radius_9,radius_10,radius_11,radius_12,electronAffinity_1,electronAffinity_2,electronAffinity_3,electronAffinity_4,electronAffinity_5,electronAffinity_6,electronAffinity_7,electronAffinity_8,electronAffinity_9,electronAffinity_10,electronAffinity_11,electronAffinity_12,oxidationstate_1,oxidationstate_2,oxidationstate_3,oxidationstate_4,oxidationstate_5,oxidationstate_6,oxidationstate_7,oxidationstate_8,oxidationstate_9,oxidationstate_10,oxidationstate_11,oxidationstate_12,meltingpointSS_1,meltingpointSS_2,meltingpointSS_3,meltingpointSS_4,meltingpointSS_5,meltingpointSS_6,meltingpointSS_7,meltingpointSS_8,meltingpointSS_9,meltingpointSS_10,meltingpointSS_11,meltingpointSS_12,boilingpointSS_1,boilingpointSS_2,boilingpointSS_3,boilingpointSS_4,boilingpointSS_5,boilingpointSS_6,boilingpointSS_7,boilingpointSS_8,boilingpointSS_9,boilingpointSS_10,boilingpointSS_11,boilingpointSS_12,atomicMass_1,atomicMass_2,atomicMass_3,atomicMass_4,atomicMass_5,atomicMass_6,atomicMass_7,atomicMass_8,atomicMass_9,atomicMass_10,atomicMass_11,atomicMass_12,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,ionizationEnergy_1,ionizationEnergy_2,ionizationEnergy_3,ionizationEnergy_4,ionizationEnergy_5,ionizationEnergy_6,ionizationEnergy_7,ionizationEnergy_8,ionizationEnergy_9,ionizationEnergy_10,ionizationEnergy_11,ionizationEnergy_12,electronnegativity_1,electronnegativity_2,electronnegativity_3,electronnegativity_4,electronnegativity_5,electronnegativity_6,electronnegativity_7,electronnegativity_8,electronnegativity_9,electronnegativity_10,electronnegativity_11,electronnegativity_12,meltingpointO_1,meltingpointO_2,meltingpointO_3,meltingpointO_4,meltingpointO_5,meltingpointO_6,meltingpointO_7,meltingpointO_8,meltingpointO_9,meltingpointO_10,meltingpointO_11,meltingpointO_12,chemicalPotential_1,chemicalPotential_2,chemicalPotential_3,chemicalPotential_4,chemicalPotential_5,chemicalPotential_6,chemicalPotential_7,chemicalPotential_8,chemicalPotential_9,chemicalPotential_10,chemicalPotential_11,chemicalPotential_12,ToleranceFactor,OctahedralFactor,MaterialDensity,delta,absToleranceFactor,Element_1_1,Element_1_2,Element_1_3,Element_4_1,Element_4_2,Element_4_3,Element_4_4,Element_4_5,Ehull,p-band center,EV,EH,d-band center,exp Ehull,exp p-band center,exp EV,exp EH,exp d-band center,a,b,c,alpha,beta,gamma,Volume,ShrinkageV,ShrinkageH,FreeVolume,SpaceGroup,PointGroup,International,SymmetryOperations,OverlappingArea,OverlappingCenter,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,PG_1,PG_2,PG_3,PG_4,PG_5
Ba,Pr,Bi,Co,Pb,1,0,0,0.625,0.375,1.61,0.63125,0,0.290625,1.61,0.340625,1.950625,2.55049505,4.726605505,0,0.46039604,0.148990708,-14,-53.125,0,-13.125,-14,-40,-54,0.263529412,0.35,0,0.247058824,0.243055556,2,3.375,0,1.5,2,1.875,3.875,0.592592593,1.066666667,0,0.444444444,0.387096774,1000,1330.375,0,225.375,1000,1105,2105,0.751667763,0.904977376,0,0.169407122,0.107066508,2143,2758.25,0,758.25,2143,2000,4143,0.776941902,1.0715,0,0.274902565,0.183019551,137.327,114.53325,0,77.7,137.327,36.83325,174.16025,1.19901426,3.728343277,0,0.678405616,0.446140839,3.51,9.815,0,4.2525,3.51,5.5625,9.0725,0.357615894,0.631011236,0,0.43326541,0.468724166,503,743.5,0,268.5,503,475,978,0.676529926,1.058947368,0,0.361129792,0.274539877,0.89,2.04875,0,0.87375,0.89,1.175,2.065,0.434411226,0.757446809,0,0.426479561,0.423123487,1920,1236.875,0,108.75,1920,1128.125,3048.125,1.552299141,1.701939058,0,0.087923194,0.035677671,-468.011,-162.12,0,-42.59625,-468.011,-119.52375,-587.53475,2.886818406,3.91563183,0,0.262745189,0.072499967,1.047823464,0.450892857,297.4422504,0.3125,0.047823464,0,1,0,0,0,1,0,0,0.245882,-1.292372,-2.133183,2.026816,-2.447938,0.782014497,3.641413753,8.441694005,0.13175436,11.56447617,11.47496454,11.47496454,8.126052,90,90,89.95026312,1069.996161,1.005636736,1.02520733,0.794292165,Cmcm,8[D2h],63,8,62.345382,-1.942833,0,0,0,0,0,1,0,0,0,0,1,0
Ba,Pr,Bi,Co,Pb,1,0,0,0.5625,0.4375,1.61,0.645625,0,0.3390625,1.61,0.3065625,1.9165625,2.493707648,5.251783894,0,0.525169409,0.176911789,-14,-51.3125,0,-15.3125,-14,-36,-50,0.272838002,0.388888889,0,0.298416565,0.30625,2,3.4375,0,1.75,2,1.6875,3.6875,0.581818182,1.185185185,0,0.509090909,0.474576271,1000,1257.4375,0,262.9375,1000,994.5,1994.5,0.795268154,1.005530417,0,0.20910582,0.131831286,2143,2684.625,0,884.625,2143,1800,3943,0.79824929,1.190555556,0,0.329515295,0.224353284,137.327,123.799925,0,90.65,137.327,33.149925,170.476925,1.109265615,4.142603641,0,0.732229846,0.531743519,3.51,9.9675,0,4.96125,3.51,5.00625,8.51625,0.35214447,0.701123596,0,0.497742664,0.582562748,503,740.75,0,313.25,503,427.5,930.5,0.679041512,1.176608187,0,0.422882214,0.336646964,0.89,2.076875,0,1.019375,0.89,1.0575,1.9475,0.428528438,0.841607565,0,0.490821547,0.523427471,1920,1142.1875,0,126.875,1920,1015.3125,2935.3125,1.680984952,1.891043398,0,0.111080711,0.043223677,-468.011,-157.267,0,-49.695625,-468.011,-107.571375,-575.582375,2.975900857,4.350702034,0,0.31599525,0.086339727,1.040460207,0.461160714,303.2013967,0.28125,0.040460207,0,1,0,0,0,1,0,0,0.257493,-1.294505,-1.787151,1.166723,-2.685548,0.772987037,3.649189178,5.972412801,0.311385682,14.66623628,11.470281,11.470281,8.127898,90,90,90,1069.36597,1.016803991,1.030230041,0.795949499,P4/mmm,15[D4h],123,16,55.224042,-2.134217,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Pb,1,0,0,0.5,0.5,1.61,0.66,0,0.3875,1.61,0.2725,1.8825,2.439393939,5.908256881,0,0.587121212,0.205843293,-14,-49.5,0,-17.5,-14,-32,-46,0.282828283,0.4375,0,0.353535354,0.380434783,2,3.5,0,2,2,1.5,3.5,0.571428571,1.333333333,0,0.571428571,0.571428571,1000,1184.5,0,300.5,1000,884,1884,0.844238075,1.131221719,0,0.253693542,0.159501062,2143,2611,0,1011,2143,1600,3743,0.82075833,1.339375,0,0.387207966,0.270104194,137.327,133.0666,0,103.6,137.327,29.4666,166.7936,1.03201705,4.660429096,0,0.778557504,0.62112695,3.51,10.12,0,5.67,3.51,4.45,7.96,0.346837945,0.788764045,0,0.56027668,0.712311558,503,738,0,358,503,380,883,0.681571816,1.323684211,0,0.485094851,0.405436014,0.89,2.105,0,1.165,0.89,0.94,1.83,0.42280285,0.946808511,0,0.553444181,0.636612022,1920,1047.5,0,145,1920,902.5,2822.5,1.832935561,2.127423823,0,0.138424821,0.051372896,-468.011,-152.414,0,-56.795,-468.011,-95.619,-563.63,3.070656239,4.894539788,0,0.372636372,0.10076646,1.033199714,0.471428571,308.8708821,0.25,0.033199714,0,1,0,0,0,1,0,0,0.242805,-0.998175,-1.038668,-0.166502,-2.865273,0.784424462,2.713325488,2.825451006,1.181165898,17.55384475,11.526032,11.526032,8.173326,90,90,90,1085.821567,1.005291089,1.003935589,0.78505813,I4/mmm,15[D4h],139,128,42.973332,-2.180762,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sb,1,0,0,0.9375,0.0625,1.61,0.5484375,0,0.0375,1.61,0.5109375,2.1209375,2.935612536,3.151070336,0,0.068376068,0.01768086,-14,-66.4375,0,-6.4375,-14,-60,-74,0.210724365,0.233333333,0,0.096895579,0.086993243,2,3.125,0,0.3125,2,2.8125,4.8125,0.64,0.711111111,0,0.1,0.064935065,1000,1714,0,56.5,1000,1657.5,2657.5,0.583430572,0.60331825,0,0.032963827,0.021260583,2143,3116.25,0,116.25,2143,3000,5143,0.687685519,0.714333333,0,0.037304452,0.022603539,137.327,62.859875,0,7.61,137.327,55.249875,192.576875,2.184652769,2.485562185,0,0.12106292,0.039516687,3.51,8.7623125,0,0.4185625,3.51,8.34375,11.85375,0.400579185,0.420674157,0,0.047768497,0.035310556,503,764.625,0,52.125,503,712.5,1215.5,0.65783881,0.705964912,0,0.068170672,0.042883587,0.89,1.890625,0,0.128125,0.89,1.7625,2.6525,0.470743802,0.504964539,0,0.067768595,0.048303487,1920,1733.1875,0,41,1920,1692.1875,3612.1875,1.107785511,1.134626039,0,0.023655836,0.011350463,-468.011,-197.257125,0,-17.9715,-468.011,-179.285625,-647.296625,2.372593639,2.61042122,0,0.091106975,0.027763933,1.092358062,0.391741071,264.1187004,0.4375,0.092358062,0,1,0,0,0,1,0,0,0.297566,-1.444409,2.855177,-0.238638,-2.4357,0.742623568,4.239345949,0.057545635,1.269518888,11.42381258,11.070017,11.070017,7.828294,90,90,90,959.3204518,0.997789709,0.996772193,0.878211054,P4/mmm,15[D4h],123,16,82.97345,-2.05818,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sb,1,0,0,0.8125,0.1875,1.61,0.5553125,0,0.1125,1.61,0.4428125,2.0528125,2.89926843,3.635850388,0,0.202588633,0.054802862,-14,-71.3125,0,-19.3125,-14,-52,-66,0.196319018,0.269230769,0,0.270815074,0.292613636,2,3.375,0,0.9375,2,2.4375,4.4375,0.592592593,0.820512821,0,0.277777778,0.211267606,1000,1606,0,169.5,1000,1436.5,2436.5,0.622665006,0.696136443,0,0.105541719,0.069567002,2143,2948.75,0,348.75,2143,2600,4743,0.726748622,0.824230769,0,0.118270454,0.073529412,137.327,70.713225,0,22.83,137.327,47.883225,185.210225,1.94202711,2.867956367,0,0.322853328,0.123265333,3.51,8.4869375,0,1.2556875,3.51,7.23125,10.74125,0.413576747,0.485393258,0,0.147955314,0.116903293,503,773.875,0,156.375,503,617.5,1120.5,0.649975771,0.814574899,0,0.202067517,0.139558233,0.89,1.911875,0,0.384375,0.89,1.5275,2.4175,0.465511605,0.582651391,0,0.201046093,0.158996898,1920,1589.5625,0,123,1920,1466.5625,3386.5625,1.207879527,1.309183891,0,0.077379782,0.036320015,-468.011,-209.295375,0,-53.9145,-468.011,-155.380875,-623.391875,2.236126814,3.012024485,0,0.257600054,0.086485728,1.088517263,0.396651786,270.7843024,0.3125,0.088517263,0,1,0,0,0,1,0,0,0.255289,-1.395199,2.764044,-0.869631,-2.430254,0.774692579,4.035777612,0.063036333,2.386030246,11.3617676,11.168057,11.168057,7.891887,90,90,90,984.3195296,0.997189736,1.001968914,0.856367476,P4/mmm,15[D4h],123,16,70.94299,-2.13192,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sb,1,0,0,0.75,0.25,1.61,0.55875,0,0.15,1.61,0.40875,2.01875,2.881431767,3.93883792,0,0.268456376,0.074303406,-14,-73.75,0,-25.75,-14,-48,-62,0.189830508,0.291666667,0,0.349152542,0.415322581,2,3.5,0,1.25,2,2.25,4.25,0.571428571,0.888888889,0,0.357142857,0.294117647,1000,1552,0,226,1000,1326,2326,0.644329897,0.754147813,0,0.145618557,0.097162511,2143,2865,0,465,2143,2400,4543,0.747993019,0.892916667,0,0.162303665,0.102355272,137.327,74.6399,0,30.44,137.327,44.1999,181.5269,1.83986045,3.106952731,0,0.407824769,0.167688646,3.51,8.34925,0,1.67425,3.51,6.675,10.185,0.420397042,0.525842697,0,0.200526993,0.164383898,503,778.5,0,208.5,503,570,1073,0.646114322,0.88245614,0,0.267822736,0.194315005,0.89,1.9225,0,0.5125,0.89,1.41,2.3,0.462938882,0.631205674,0,0.266579974,0.222826087,1920,1517.75,0,164,1920,1353.75,3273.75,1.265030473,1.418282548,0,0.108054686,0.050095456,-468.011,-215.3145,0,-71.886,-468.011,-143.4285,-611.4395,2.173615804,3.263026525,0,0.333865114,0.117568459,1.086606975,0.399107143,274.0900956,0.25,0.086606975,0,1,0,0,0,1,0,0,0.22915,-1.547973,2.764393,-0.416907,-2.149489,0.795209243,4.701929705,0.063014337,1.517261401,8.580472655,11.218392,11.218392,7.94038,90,90,90,999.3152373,0.98972105,0.995319229,0.843743699,I4/mmm,15[D4h],139,64,75.714384,-2.075942,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sb,1,0,0,0.6875,0.3125,1.61,0.5621875,0,0.1875,1.61,0.3746875,1.9846875,2.86381323,4.296914095,0,0.333518621,0.094473311,-14,-76.1875,0,-32.1875,-14,-44,-58,0.183757178,0.318181818,0,0.422477441,0.554956897,2,3.625,0,1.5625,2,2.0625,4.0625,0.551724138,0.96969697,0,0.431034483,0.384615385,1000,1498,0,282.5,1000,1215.5,2215.5,0.667556742,0.822706705,0,0.18858478,0.12751072,2143,2781.25,0,581.25,2143,2200,4343,0.770516854,0.974090909,0,0.208988764,0.133836058,137.327,78.566575,0,38.05,137.327,40.516575,177.843575,1.747906155,3.389402979,0,0.484302644,0.213952064,3.51,8.2115625,0,2.0928125,3.51,6.11875,9.62875,0.427446055,0.573646578,0,0.254861666,0.217350383,503,783.125,0,260.625,503,522.5,1025.5,0.642298484,0.962679426,0,0.332801277,0.25414432,0.89,1.933125,0,0.640625,0.89,1.2925,2.1825,0.460394439,0.688588008,0,0.331393469,0.293528064,1920,1445.9375,0,205,1920,1240.9375,3160.9375,1.327858223,1.547217326,0,0.141776529,0.064854177,-468.011,-221.333625,0,-89.8575,-468.011,-131.476125,-599.487125,2.114504744,3.5596653,0,0.405982146,0.149890625,1.084703379,0.4015625,277.3781989,0.1875,0.084703379,0,1,0,0,0,1,0,0,0.208201,-1.48689,2.630338,-0.746551,-2.478761,0.8120438,4.423317588,0.072054104,2.109711061,11.92647835,11.238551,11.238551,7.973345,90,90,90,1007.073568,0.99297004,1.00715767,0.837468745,P4/mmm,15[D4h],123,16,60.58052,-2.190709,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sb,1,0,0,0.625,0.375,1.61,0.565625,0,0.225,1.61,0.340625,1.950625,2.84640884,4.726605505,0,0.397790055,0.115347645,-14,-78.625,0,-38.625,-14,-40,-54,0.178060413,0.35,0,0.491255962,0.715277778,2,3.75,0,1.875,2,1.875,3.875,0.533333333,1.066666667,0,0.5,0.483870968,1000,1444,0,339,1000,1105,2105,0.692520776,0.904977376,0,0.234764543,0.161045131,2143,2697.5,0,697.5,2143,2000,4143,0.794439296,1.0715,0,0.258572753,0.168356264,137.327,82.49325,0,45.66,137.327,36.83325,174.16025,1.6647059,3.728343277,0,0.553499832,0.262172338,3.51,8.073875,0,2.511375,3.51,5.5625,9.0725,0.434735489,0.631011236,0,0.311049527,0.276811794,503,787.75,0,312.75,503,475,978,0.638527452,1.058947368,0,0.39701682,0.319785276,0.89,1.94375,0,0.76875,0.89,1.175,2.065,0.457877814,0.757446809,0,0.395498392,0.372276029,1920,1374.125,0,246,1920,1128.125,3048.125,1.397252797,1.701939058,0,0.179023015,0.080705352,-468.011,-227.35275,0,-107.829,-468.011,-119.52375,-587.53475,2.058523594,3.91563183,0,0.474280606,0.183527868,1.082806441,0.404017857,280.6488429,0.125,0.082806441,0,1,0,0,0,1,0,0,0.176195,-1.364057,2.311832,-0.652723,-2.435156,0.838454469,3.912032266,0.099079571,1.920763955,11.41759972,11.29541011,11.29541011,7.982081,90,90,90.02311332,1018.404057,0.989843627,1.002001408,0.8283739,Cmcm,8[D2h],63,8,55.109518,-2.264912,0,0,0,0,0,1,0,0,0,0,1,0
Ba,Pr,Bi,Co,Sb,1,0,0,0.5,0.5,1.61,0.5725,0,0.3,1.61,0.2725,1.8825,2.812227074,5.908256881,0,0.524017467,0.15936255,-14,-83.5,0,-51.5,-14,-32,-46,0.167664671,0.4375,0,0.616766467,1.119565217,2,4,0,2.5,2,1.5,3.5,0.5,1.333333333,0,0.625,0.714285714,1000,1336,0,452,1000,884,1884,0.748502994,1.131221719,0,0.338323353,0.239915074,2143,2530,0,930,2143,1600,3743,0.847035573,1.339375,0,0.367588933,0.248463799,137.327,90.3466,0,60.88,137.327,29.4666,166.7936,1.52000186,4.660429096,0,0.673849376,0.365002014,3.51,7.7985,0,3.3485,3.51,4.45,7.96,0.450086555,0.788764045,0,0.429377444,0.420665829,503,797,0,417,503,380,883,0.631116688,1.323684211,0,0.523212045,0.472253681,0.89,1.965,0,1.025,0.89,0.94,1.83,0.452926209,0.946808511,0,0.521628499,0.56010929,1920,1230.5,0,328,1920,902.5,2822.5,1.560341325,2.127423823,0,0.26655831,0.116209035,-468.011,-239.391,0,-143.772,-468.011,-95.619,-563.63,1.955006663,4.894539788,0,0.600573956,0.255082235,1.079032401,0.408928571,287.1386528,0,0.079032401,0,1,0,0,0,1,0,0,0.117384,-1.526679,2.857724,-0.384578,-1.245417,0.889243658,4.602865296,0.057399252,1.468994275,3.474383315,11.332635,11.332635,8.023916,90,90,90,1030.500427,1.010321597,1.012057238,0.819090148,I4/mmm,15[D4h],139,128,59.032417,-1.679934,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sc,1,0,0,0.9375,0.0625,1.61,0.5575,0,0.0465625,1.61,0.5109375,2.1209375,2.887892377,3.151070336,0,0.083520179,0.021953735,-14,-61.125,0,-1.125,-14,-60,-74,0.229038855,0.233333333,0,0.018404908,0.015202703,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1770.875,0,113.375,1000,1657.5,2657.5,0.564692595,0.60331825,0,0.064022023,0.042662277,2143,3193.9375,0,193.9375,2143,3000,5143,0.670958652,0.714333333,0,0.060720506,0.037709022,137.327,58.05961938,0,2.809744375,137.327,55.249875,192.576875,2.365275582,2.485562185,0,0.048394123,0.014590248,3.51,8.5303125,0,0.1865625,3.51,8.34375,11.85375,0.411473788,0.420674157,0,0.021870535,0.01573869,503,752.0625,0,39.5625,503,712.5,1215.5,0.668827391,0.705964912,0,0.052605335,0.032548334,0.89,1.8475,0,0.085,0.89,1.7625,2.6525,0.48173207,0.504964539,0,0.046008119,0.03204524,1920,1842.1875,0,150,1920,1692.1875,3612.1875,1.042239186,1.134626039,0,0.081424936,0.041526084,-468.011,-230.8421875,0,-51.5565625,-468.011,-179.285625,-647.296625,2.02740671,2.61042122,0,0.223341162,0.079649052,1.087300849,0.398214286,256.8964558,0.5,0.087300849,0,1,0,0,0,1,0,0,0.290933,-1.448111,1.599174,-0.031311,-2.584331,0.747565763,4.255069093,0.202063353,1.031806346,13.25441892,11.100673,11.100673,7.850521,90,90,90,967.3799875,0.991579565,1.001771245,0.871749566,P4/mmm,15[D4h],123,16,80.187392,-2.079551,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sc,1,0,0,0.875,0.125,1.61,0.57,0,0.093125,1.61,0.476875,2.086875,2.824561404,3.376146789,0,0.163377193,0.044624139,-14,-58.25,0,-2.25,-14,-56,-70,0.240343348,0.25,0,0.038626609,0.032142857,2,3,0,0.375,2,2.625,4.625,0.666666667,0.761904762,0,0.125,0.081081081,1000,1773.75,0,226.75,1000,1547,2547,0.563777308,0.646412411,0,0.127836505,0.089026305,2143,3187.875,0,387.875,2143,2800,4943,0.672234639,0.765357143,0,0.12167196,0.078469553,137.327,57.18603875,0,5.61948875,137.327,51.56655,188.89355,2.401407809,2.663102341,0,0.098266795,0.0297495,3.51,8.160625,0,0.373125,3.51,7.7875,11.2975,0.430114115,0.450722311,0,0.045722601,0.033027218,503,744.125,0,79.125,503,665,1168,0.6759617,0.756390977,0,0.106332941,0.067744007,0.89,1.815,0,0.17,0.89,1.645,2.535,0.490358127,0.541033435,0,0.093663912,0.067061144,1920,1879.375,0,300,1920,1579.375,3499.375,1.021616229,1.215670756,0,0.159627536,0.085729595,-468.011,-270.446375,0,-103.113125,-468.011,-167.33325,-635.34425,1.730513119,2.796879879,0,0.381270132,0.16229489,1.080401732,0.407142857,253.1520824,0.5,0.080401732,0,1,0,0,0,1,0,0,0.26413,-1.454669,2.322734,0.183498,-2.543273,0.76787371,4.283065536,0.098005273,0.83235354,12.72123952,11.11827,11.11827,7.860939,90,90,90,971.7372678,0.987177898,0.989320654,0.868925249,I4/mmm,15[D4h],139,32,76.280871,-2.080596,0,1,0,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sc,1,0,0,0.8125,0.1875,1.61,0.5825,0,0.1396875,1.61,0.4428125,2.0528125,2.763948498,3.635850388,0,0.239806867,0.068046887,-14,-55.375,0,-3.375,-14,-52,-66,0.25282167,0.269230769,0,0.060948081,0.051136364,2,3,0,0.5625,2,2.4375,4.4375,0.666666667,0.820512821,0,0.1875,0.126760563,1000,1776.625,0,340.125,1000,1436.5,2436.5,0.562864983,0.696136443,0,0.191444452,0.139595732,2143,3181.8125,0,581.8125,2143,2600,4743,0.673515488,0.824230769,0,0.182855684,0.122667615,137.327,56.31245813,0,8.429233125,137.327,47.883225,185.210225,2.438661081,2.867956367,0,0.149686826,0.045511705,3.51,7.7909375,0,0.5596875,3.51,7.23125,10.74125,0.450523445,0.485393258,0,0.071838274,0.052106366,503,736.1875,0,118.6875,503,617.5,1120.5,0.683249851,0.814574899,0,0.161219119,0.105923695,0.89,1.7825,0,0.255,0.89,1.5275,2.4175,0.499298738,0.582651391,0,0.143057504,0.105480869,1920,1916.5625,0,450,1920,1466.5625,3386.5625,1.001793576,1.309183891,0,0.234795369,0.132878103,-468.011,-310.0505625,0,-154.6696875,-468.011,-155.380875,-623.391875,1.509466702,3.012024485,0,0.49885311,0.248109887,1.073589615,0.416071429,249.519054,0.5,0.073589615,0,1,0,0,0,1,0,0,0.244698,-1.534798,2.196755,-0.171188,-2.711166,0.782940951,4.640388077,0.111163299,1.18671383,15.04680987,11.11767,11.11767,7.86337,90,90,90,971.9328685,1.000632231,1.005430905,0.869834777,P4/mmm,15[D4h],123,16,71.712394,-2.203005,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sc,1,0,0,0.6875,0.3125,1.61,0.6075,0,0.2328125,1.61,0.3746875,1.9846875,2.650205761,4.296914095,0,0.383230453,0.117304362,-14,-49.625,0,-5.625,-14,-44,-58,0.282115869,0.318181818,0,0.113350126,0.096982759,2,3,0,0.9375,2,2.0625,4.0625,0.666666667,0.96969697,0,0.3125,0.230769231,1000,1782.375,0,566.875,1000,1215.5,2215.5,0.561049162,0.822706705,0,0.318044744,0.25586775,2143,3169.6875,0,969.6875,2143,2200,4343,0.676091886,0.974090909,0,0.305925269,0.223275961,137.327,54.56529688,0,14.04872188,137.327,40.516575,177.843575,2.516746135,3.389402979,0,0.257466241,0.078994824,3.51,7.0515625,0,0.9328125,3.51,6.11875,9.62875,0.497762021,0.573646578,0,0.132284511,0.09687784,503,720.3125,0,197.8125,503,522.5,1025.5,0.698308026,0.962679426,0,0.27462039,0.19289371,0.89,1.7175,0,0.425,0.89,1.2925,2.1825,0.518195051,0.688588008,0,0.247452693,0.194730813,1920,1990.9375,0,750,1920,1240.9375,3160.9375,0.964369801,1.547217326,0,0.376706953,0.237271379,-468.011,-389.2589375,0,-257.7828125,-468.011,-131.476125,-599.487125,1.202312792,3.5596653,0,0.662239933,0.430005586,1.060219881,0.433928571,242.5643458,0.5,0.060219881,0,1,0,0,0,1,0,0,0.199698,-1.379517,1.85521,-0.58755,-2.70584,0.818978047,3.972982214,0.156420091,1.799574054,14.96688359,11.210095,11.210095,7.965944,90,90,90,1001.05015,0.984869388,1.008360556,0.846639836,P4/mmm,15[D4h],123,16,59.708279,-2.09707,0,0,1,0,0,0,0,0,1,0,0,0
Ba,Pr,Bi,Co,Sc,1,0,0,0.625,0.375,1.61,0.62,0,0.279375,1.61,0.340625,1.950625,2.596774194,4.726605505,0,0.450604839,0.143223326,-14,-46.75,0,-6.75,-14,-40,-54,0.299465241,0.35,0,0.144385027,0.125,2,3,0,1.125,2,1.875,3.875,0.666666667,1.066666667,0,0.375,0.290322581,1000,1785.25,0,680.25,1000,1105,2105,0.560145638,0.904977376,0,0.38103907,0.323159145,2143,3163.625,0,1163.625,2143,2000,4143,0.677387491,1.0715,0,0.367813821,0.280865315,137.327,53.69171625,0,16.85846625,137.327,36.83325,174.16025,2.557694363,3.728343277,0,0.313986354,0.096798588,3.51,6.681875,0,1.119375,3.51,5.5625,9.0725,0.525301656,0.631011236,0,0.167524086,0.123381097,503,712.375,0,237.375,503,475,978,0.706088788,1.058947368,0,0.333216354,0.242714724,0.89,1.685,0,0.51,0.89,1.175,2.065,0.528189911,0.757446809,0,0.302670623,0.246973366,1920,2028.125,0,900,1920,1128.125,3048.125,0.946687211,1.701939058,0,0.44375963,0.295263482,-468.011,-428.863125,0,-309.339375,-468.011,-119.52375,-587.53475,1.091282912,3.91563183,0,0.72130094,0.526503964,1.053659115,0.442857143,239.2323223,0.5,0.053659115,0,1,0,0,0,1,0,0,0.160531,-1.387768,1.445412,0.103348,-2.408353,0.851691421,4.005898901,0.235648969,0.901813088,11.1156386,11.28191139,11.28191139,7.966072,90,90,89.95752124,1013.93365,0.99185643,0.988096966,0.836921525,Cmcm,8[D2h],63,8,64.27224,-1.951378,0,0,0,0,0,1,0,0,0,0,1,0
Ba,Pr,Bi,Co,Sc,1,0,0,0.5625,0.4375,1.61,0.6325,0,0.3259375,1.61,0.3065625,1.9165625,2.545454545,5.251783894,0,0.515316206,0.17006359,-14,-43.875,0,-7.875,-14,-36,-50,0.319088319,0.388888889,0,0.179487179,0.1575,2,3,0,1.3125,2,1.6875,3.6875,0.666666667,1.185185185,0,0.4375,0.355932203,1000,1788.125,0,793.625,1000,994.5,1994.5,0.559245019,1.005530417,0,0.443830828,0.397906744,2143,3157.5625,0,1357.5625,2143,1800,3943,0.67868807,1.190555556,0,0.429940025,0.344296855,137.327,52.81813563,0,19.66821063,137.327,33.149925,170.476925,2.59999711,4.142603641,0,0.372376086,0.115371688,3.51,6.3121875,0,1.3059375,3.51,5.00625,8.51625,0.556067132,0.701123596,0,0.20689143,0.153346543,503,704.4375,0,276.9375,503,427.5,930.5,0.714044894,1.176608187,0,0.393132819,0.297622246,0.89,1.6525,0,0.595,0.89,1.0575,1.9475,0.538577912,0.841607565,0,0.360060514,0.305519897,1920,2065.3125,0,1050,1920,1015.3125,2935.3125,0.929641398,1.891043398,0,0.50839764,0.357713191,-468.011,-468.4673125,0,-360.8959375,-468.011,-107.571375,-575.582375,0.999025946,4.350702034,0,0.770375921,0.627010057,1.047179046,0.451785714,235.9908853,0.5,0.047179046,0,1,0,0,0,1,0,0,0.137588,-1.307439,1.348825,-0.176958,-2.380058,0.871457658,3.696694345,0.259545047,1.193580962,10.80552957,11.290976,11.290976,7.982079,90,90,90,1017.604433,0.998481097,0.994394541,0.834938245,P4/mmm,15[D4h],123,16,60.718311,-1.933829,0,0,1,0,0,0,0,0,1,0,0,0
