Element_1,Element_2,Element_3,Element_4,Element_5,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,radius_1,radius_2,radius_3,radius_4,radius_5,radius_6,radius_7,radius_8,radius_9,radius_10,radius_11,radius_12,electronAffinity_1,electronAffinity_2,electronAffinity_3,electronAffinity_4,electronAffinity_5,electronAffinity_6,electronAffinity_7,electronAffinity_8,electronAffinity_9,electronAffinity_10,electronAffinity_11,electronAffinity_12,oxidationstate_1,oxidationstate_2,oxidationstate_3,oxidationstate_4,oxidationstate_5,oxidationstate_6,oxidationstate_7,oxidationstate_8,oxidationstate_9,oxidationstate_10,oxidationstate_11,oxidationstate_12,meltingpointSS_1,meltingpointSS_2,meltingpointSS_3,meltingpointSS_4,meltingpointSS_5,meltingpointSS_6,meltingpointSS_7,meltingpointSS_8,meltingpointSS_9,meltingpointSS_10,meltingpointSS_11,meltingpointSS_12,boilingpointSS_1,boilingpointSS_2,boilingpointSS_3,boilingpointSS_4,boilingpointSS_5,boilingpointSS_6,boilingpointSS_7,boilingpointSS_8,boilingpointSS_9,boilingpointSS_10,boilingpointSS_11,boilingpointSS_12,atomicMass_1,atomicMass_2,atomicMass_3,atomicMass_4,atomicMass_5,atomicMass_6,atomicMass_7,atomicMass_8,atomicMass_9,atomicMass_10,atomicMass_11,atomicMass_12,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,ionizationEnergy_1,ionizationEnergy_2,ionizationEnergy_3,ionizationEnergy_4,ionizationEnergy_5,ionizationEnergy_6,ionizationEnergy_7,ionizationEnergy_8,ionizationEnergy_9,ionizationEnergy_10,ionizationEnergy_11,ionizationEnergy_12,electronnegativity_1,electronnegativity_2,electronnegativity_3,electronnegativity_4,electronnegativity_5,electronnegativity_6,electronnegativity_7,electronnegativity_8,electronnegativity_9,electronnegativity_10,electronnegativity_11,electronnegativity_12,meltingpointO_1,meltingpointO_2,meltingpointO_3,meltingpointO_4,meltingpointO_5,meltingpointO_6,meltingpointO_7,meltingpointO_8,meltingpointO_9,meltingpointO_10,meltingpointO_11,meltingpointO_12,chemicalPotential_1,chemicalPotential_2,chemicalPotential_3,chemicalPotential_4,chemicalPotential_5,chemicalPotential_6,chemicalPotential_7,chemicalPotential_8,chemicalPotential_9,chemicalPotential_10,chemicalPotential_11,chemicalPotential_12,ToleranceFactor,OctahedralFactor,MaterialDensity,delta,absToleranceFactor,Element_1_1,Element_1_2,Element_1_3,Element_4_1,Element_4_2,Element_4_3,Element_4_4,Element_4_5,Ehull,p-band center,EV,EH,d-band center,exp Ehull,exp p-band center,exp EV,exp EH,exp d-band center,a,b,c,alpha,beta,gamma,Volume,ShrinkageV,ShrinkageH,FreeVolume,SpaceGroup,PointGroup,International,SymmetryOperations,OverlappingArea,OverlappingCenter,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,PG_1,PG_2,PG_3,PG_4,PG_5,Temperature,Polarization Resistance
Ba,Pr,Bi,Co,W,1,0,0,0.9375,0.0625,1.61,0.5484375,0,0.0375,1.61,0.5109375,2.1209375,2.935612536,3.151070336,0,0.068376068,0.01768086,-14,-64.9375,0,-4.9375,-14,-60,-74,0.215591915,0.233333333,0,0.076034649,0.066722973,2,3.1875,0,0.375,2,2.8125,4.8125,0.62745098,0.711111111,0,0.117647059,0.077922078,1000,1888.4375,0,230.9375,1000,1657.5,2657.5,0.529538309,0.60331825,0,0.122290253,0.086900282,2143,3364.25,0,364.25,2143,3000,5143,0.6369919,0.714333333,0,0.108270788,0.070824422,137.327,66.739875,0,11.49,137.327,55.249875,192.576875,2.057645448,2.485562185,0,0.172160946,0.059664485,3.51,9.546875,0,1.203125,3.51,8.34375,11.85375,0.367659574,0.420674157,0,0.126022913,0.101497416,503,760.625,0,48.125,503,712.5,1215.5,0.661298274,0.705964912,0,0.063270337,0.03959276,0.89,1.91,0,0.1475,0.89,1.7625,2.6525,0.465968586,0.504964539,0,0.077225131,0.055607917,1920,1784.1875,0,92,1920,1692.1875,3612.1875,1.076120083,1.134626039,0,0.051564087,0.025469331,-468.011,-217.8448125,0,-38.5591875,-468.011,-179.285625,-647.296625,2.148368807,2.61042122,0,0.17700301,0.059569579,1.092358062,0.391741071,268.2477987,0.40625,0.092358062,0,1,0,0,0,1,0,0,0,-1.511538,3.784665,-0.507324,-2.382288,1,4.533698263,0.022716472,1.660840833,10.82965278,11.08415,11.08415,7.831976,90,90,90,962.2238931,0.987120516,0.999513723,0.875561116,P4/mmm,15[D4h],123,16,86.739734,-2.090275,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.09888
Ba,Pr,Bi,Co,W,1,0,0,0.9375,0.0625,1.61,0.5484375,0,0.0375,1.61,0.5109375,2.1209375,2.935612536,3.151070336,0,0.068376068,0.01768086,-14,-64.9375,0,-4.9375,-14,-60,-74,0.215591915,0.233333333,0,0.076034649,0.066722973,2,3.1875,0,0.375,2,2.8125,4.8125,0.62745098,0.711111111,0,0.117647059,0.077922078,1000,1888.4375,0,230.9375,1000,1657.5,2657.5,0.529538309,0.60331825,0,0.122290253,0.086900282,2143,3364.25,0,364.25,2143,3000,5143,0.6369919,0.714333333,0,0.108270788,0.070824422,137.327,66.739875,0,11.49,137.327,55.249875,192.576875,2.057645448,2.485562185,0,0.172160946,0.059664485,3.51,9.546875,0,1.203125,3.51,8.34375,11.85375,0.367659574,0.420674157,0,0.126022913,0.101497416,503,760.625,0,48.125,503,712.5,1215.5,0.661298274,0.705964912,0,0.063270337,0.03959276,0.89,1.91,0,0.1475,0.89,1.7625,2.6525,0.465968586,0.504964539,0,0.077225131,0.055607917,1920,1784.1875,0,92,1920,1692.1875,3612.1875,1.076120083,1.134626039,0,0.051564087,0.025469331,-468.011,-217.8448125,0,-38.5591875,-468.011,-179.285625,-647.296625,2.148368807,2.61042122,0,0.17700301,0.059569579,1.092358062,0.391741071,268.2477987,0.40625,0.092358062,0,1,0,0,0,1,0,0,0,-1.511538,3.784665,-0.507324,-2.382288,1,4.533698263,0.022716472,1.660840833,10.82965278,11.08415,11.08415,7.831976,90,90,90,962.2238931,0.987120516,0.999513723,0.875561116,P4/mmm,15[D4h],123,16,86.739734,-2.090275,0,0,1,0,0,0,0,0,1,0,0,0,0.998917339,0.20694
Ba,Pr,Bi,Co,W,1,0,0,0.9375,0.0625,1.61,0.5484375,0,0.0375,1.61,0.5109375,2.1209375,2.935612536,3.151070336,0,0.068376068,0.01768086,-14,-64.9375,0,-4.9375,-14,-60,-74,0.215591915,0.233333333,0,0.076034649,0.066722973,2,3.1875,0,0.375,2,2.8125,4.8125,0.62745098,0.711111111,0,0.117647059,0.077922078,1000,1888.4375,0,230.9375,1000,1657.5,2657.5,0.529538309,0.60331825,0,0.122290253,0.086900282,2143,3364.25,0,364.25,2143,3000,5143,0.6369919,0.714333333,0,0.108270788,0.070824422,137.327,66.739875,0,11.49,137.327,55.249875,192.576875,2.057645448,2.485562185,0,0.172160946,0.059664485,3.51,9.546875,0,1.203125,3.51,8.34375,11.85375,0.367659574,0.420674157,0,0.126022913,0.101497416,503,760.625,0,48.125,503,712.5,1215.5,0.661298274,0.705964912,0,0.063270337,0.03959276,0.89,1.91,0,0.1475,0.89,1.7625,2.6525,0.465968586,0.504964539,0,0.077225131,0.055607917,1920,1784.1875,0,92,1920,1692.1875,3612.1875,1.076120083,1.134626039,0,0.051564087,0.025469331,-468.011,-217.8448125,0,-38.5591875,-468.011,-179.285625,-647.296625,2.148368807,2.61042122,0,0.17700301,0.059569579,1.092358062,0.391741071,268.2477987,0.40625,0.092358062,0,1,0,0,0,1,0,0,0,-1.511538,3.784665,-0.507324,-2.382288,1,4.533698263,0.022716472,1.660840833,10.82965278,11.08415,11.08415,7.831976,90,90,90,962.2238931,0.987120516,0.999513723,0.875561116,P4/mmm,15[D4h],123,16,86.739734,-2.090275,0,0,1,0,0,0,0,0,1,0,0,0,0.998855377,0.49598
Ba,Pr,Bi,Co,Y,1,0,0,0.9375,0.0625,1.61,0.5671875,0,0.05625,1.61,0.5109375,2.1209375,2.838567493,3.151070336,0,0.099173554,0.026521291,-14,-61.875,0,-1.875,-14,-60,-74,0.226262626,0.233333333,0,0.03030303,0.025337838,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1769.9375,0,112.4375,1000,1657.5,2657.5,0.564991702,0.60331825,0,0.063526254,0.042309501,2143,3226.125,0,226.125,2143,3000,5143,0.664264404,0.714333333,0,0.070091828,0.043967529,137.327,60.80649063,0,5.556615625,137.327,55.249875,192.576875,2.258426668,2.485562185,0,0.091381949,0.028854013,3.51,8.62325,0,0.2795,3.51,8.34375,11.85375,0.407039109,0.420674157,0,0.032412374,0.023579036,503,750,0,37.5,503,712.5,1215.5,0.670666667,0.705964912,0,0.05,0.030851501,0.89,1.83875,0,0.07625,0.89,1.7625,2.6525,0.484024473,0.504964539,0,0.041468389,0.028746466,1920,1861.1875,0,169,1920,1692.1875,3612.1875,1.031599449,1.134626039,0,0.090802243,0.046786054,-468.011,-230.8296875,0,-51.5440625,-468.011,-179.285625,-647.296625,2.0275165,2.61042122,0,0.223299104,0.079629741,1.081946389,0.405133929,257.5676237,0.5,0.081946389,0,1,0,0,0,1,0,0,0.295928,-1.495178,2.469127,0.170876,-2.1094,0.743840983,4.460130385,0.084658734,0.84292609,8.243293824,11.10299,11.10299,7.862654,90,90,90,969.2795769,0.996689637,1.005095386,0.871404592,P4/mmm,15[D4h],123,16,96.255914,-1.96198,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.11677
Ba,Pr,Bi,Co,Y,1,0,0,0.9375,0.0625,1.61,0.5671875,0,0.05625,1.61,0.5109375,2.1209375,2.838567493,3.151070336,0,0.099173554,0.026521291,-14,-61.875,0,-1.875,-14,-60,-74,0.226262626,0.233333333,0,0.03030303,0.025337838,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1769.9375,0,112.4375,1000,1657.5,2657.5,0.564991702,0.60331825,0,0.063526254,0.042309501,2143,3226.125,0,226.125,2143,3000,5143,0.664264404,0.714333333,0,0.070091828,0.043967529,137.327,60.80649063,0,5.556615625,137.327,55.249875,192.576875,2.258426668,2.485562185,0,0.091381949,0.028854013,3.51,8.62325,0,0.2795,3.51,8.34375,11.85375,0.407039109,0.420674157,0,0.032412374,0.023579036,503,750,0,37.5,503,712.5,1215.5,0.670666667,0.705964912,0,0.05,0.030851501,0.89,1.83875,0,0.07625,0.89,1.7625,2.6525,0.484024473,0.504964539,0,0.041468389,0.028746466,1920,1861.1875,0,169,1920,1692.1875,3612.1875,1.031599449,1.134626039,0,0.090802243,0.046786054,-468.011,-230.8296875,0,-51.5440625,-468.011,-179.285625,-647.296625,2.0275165,2.61042122,0,0.223299104,0.079629741,1.081946389,0.405133929,257.5676237,0.5,0.081946389,0,1,0,0,0,1,0,0,0.295928,-1.495178,2.469127,0.170876,-2.1094,0.743840983,4.460130385,0.084658734,0.84292609,8.243293824,11.10299,11.10299,7.862654,90,90,90,969.2795769,0.996689637,1.005095386,0.871404592,P4/mmm,15[D4h],123,16,96.255914,-1.96198,0,0,1,0,0,0,0,0,1,0,0,0,0.998917339,0.24184
Ba,Pr,Bi,Co,Y,1,0,0,0.9375,0.0625,1.61,0.5671875,0,0.05625,1.61,0.5109375,2.1209375,2.838567493,3.151070336,0,0.099173554,0.026521291,-14,-61.875,0,-1.875,-14,-60,-74,0.226262626,0.233333333,0,0.03030303,0.025337838,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1769.9375,0,112.4375,1000,1657.5,2657.5,0.564991702,0.60331825,0,0.063526254,0.042309501,2143,3226.125,0,226.125,2143,3000,5143,0.664264404,0.714333333,0,0.070091828,0.043967529,137.327,60.80649063,0,5.556615625,137.327,55.249875,192.576875,2.258426668,2.485562185,0,0.091381949,0.028854013,3.51,8.62325,0,0.2795,3.51,8.34375,11.85375,0.407039109,0.420674157,0,0.032412374,0.023579036,503,750,0,37.5,503,712.5,1215.5,0.670666667,0.705964912,0,0.05,0.030851501,0.89,1.83875,0,0.07625,0.89,1.7625,2.6525,0.484024473,0.504964539,0,0.041468389,0.028746466,1920,1861.1875,0,169,1920,1692.1875,3612.1875,1.031599449,1.134626039,0,0.090802243,0.046786054,-468.011,-230.8296875,0,-51.5440625,-468.011,-179.285625,-647.296625,2.0275165,2.61042122,0,0.223299104,0.079629741,1.081946389,0.405133929,257.5676237,0.5,0.081946389,0,1,0,0,0,1,0,0,0.295928,-1.495178,2.469127,0.170876,-2.1094,0.743840983,4.460130385,0.084658734,0.84292609,8.243293824,11.10299,11.10299,7.862654,90,90,90,969.2795769,0.996689637,1.005095386,0.871404592,P4/mmm,15[D4h],123,16,96.255914,-1.96198,0,0,1,0,0,0,0,0,1,0,0,0,0.998855377,0.60719
Ba,Pr,Bi,Co,Yb,1,0,0,0.9375,0.0625,1.61,0.5651875,0,0.05425,1.61,0.5109375,2.1209375,2.848612186,3.151070336,0,0.095985845,0.025578311,-14,-63.125,0,-3.125,-14,-60,-74,0.221782178,0.233333333,0,0.04950495,0.04222973,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1725.75,0,68.25,1000,1657.5,2657.5,0.579458207,0.60331825,0,0.039548023,0.025682032,2143,3091.8125,0,91.8125,2143,3000,5143,0.693120944,0.714333333,0,0.029695365,0.017851935,137.327,66.06575,0,10.815875,137.327,55.249875,192.576875,2.078641354,2.485562185,0,0.1637138,0.056163935,3.51,8.754375,0,0.410625,3.51,8.34375,11.85375,0.400942386,0.420674157,0,0.046905119,0.034640936,503,750.1875,0,37.6875,503,712.5,1215.5,0.670499042,0.705964912,0,0.050237441,0.031005759,0.89,1.83125,0,0.06875,0.89,1.7625,2.6525,0.486006826,0.504964539,0,0.037542662,0.025918944,1920,1844.625,0,152.4375,1920,1692.1875,3612.1875,1.040861964,1.134626039,0,0.082638748,0.042200882,-468.011,-228.1874375,0,-48.9018125,-468.011,-179.285625,-647.296625,2.050993714,2.61042122,0,0.214305454,0.075547764,1.083047501,0.403705357,263.5362896,0.5,0.083047501,0,1,0,0,0,1,0,0,0.293734,-1.479,2.158999,-0.076705,-2.69605,0.745474761,4.388554931,0.115440619,1.079723511,14.82107271,11.083175,11.083175,7.863109,90,90,90,965.8788966,0.97715314,0.989049275,0.874147268,P4/mmm,15[D4h],123,16,80.461344,-2.145159,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.17358
Ba,Pr,Bi,Co,Yb,1,0,0,0.9375,0.0625,1.61,0.5651875,0,0.05425,1.61,0.5109375,2.1209375,2.848612186,3.151070336,0,0.095985845,0.025578311,-14,-63.125,0,-3.125,-14,-60,-74,0.221782178,0.233333333,0,0.04950495,0.04222973,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1725.75,0,68.25,1000,1657.5,2657.5,0.579458207,0.60331825,0,0.039548023,0.025682032,2143,3091.8125,0,91.8125,2143,3000,5143,0.693120944,0.714333333,0,0.029695365,0.017851935,137.327,66.06575,0,10.815875,137.327,55.249875,192.576875,2.078641354,2.485562185,0,0.1637138,0.056163935,3.51,8.754375,0,0.410625,3.51,8.34375,11.85375,0.400942386,0.420674157,0,0.046905119,0.034640936,503,750.1875,0,37.6875,503,712.5,1215.5,0.670499042,0.705964912,0,0.050237441,0.031005759,0.89,1.83125,0,0.06875,0.89,1.7625,2.6525,0.486006826,0.504964539,0,0.037542662,0.025918944,1920,1844.625,0,152.4375,1920,1692.1875,3612.1875,1.040861964,1.134626039,0,0.082638748,0.042200882,-468.011,-228.1874375,0,-48.9018125,-468.011,-179.285625,-647.296625,2.050993714,2.61042122,0,0.214305454,0.075547764,1.083047501,0.403705357,263.5362896,0.5,0.083047501,0,1,0,0,0,1,0,0,0.293734,-1.479,2.158999,-0.076705,-2.69605,0.745474761,4.388554931,0.115440619,1.079723511,14.82107271,11.083175,11.083175,7.863109,90,90,90,965.8788966,0.97715314,0.989049275,0.874147268,P4/mmm,15[D4h],123,16,80.461344,-2.145159,0,0,1,0,0,0,0,0,1,0,0,0,0.998917339,0.36008
Ba,Pr,Bi,Co,Yb,1,0,0,0.9375,0.0625,1.61,0.5651875,0,0.05425,1.61,0.5109375,2.1209375,2.848612186,3.151070336,0,0.095985845,0.025578311,-14,-63.125,0,-3.125,-14,-60,-74,0.221782178,0.233333333,0,0.04950495,0.04222973,2,3,0,0.1875,2,2.8125,4.8125,0.666666667,0.711111111,0,0.0625,0.038961039,1000,1725.75,0,68.25,1000,1657.5,2657.5,0.579458207,0.60331825,0,0.039548023,0.025682032,2143,3091.8125,0,91.8125,2143,3000,5143,0.693120944,0.714333333,0,0.029695365,0.017851935,137.327,66.06575,0,10.815875,137.327,55.249875,192.576875,2.078641354,2.485562185,0,0.1637138,0.056163935,3.51,8.754375,0,0.410625,3.51,8.34375,11.85375,0.400942386,0.420674157,0,0.046905119,0.034640936,503,750.1875,0,37.6875,503,712.5,1215.5,0.670499042,0.705964912,0,0.050237441,0.031005759,0.89,1.83125,0,0.06875,0.89,1.7625,2.6525,0.486006826,0.504964539,0,0.037542662,0.025918944,1920,1844.625,0,152.4375,1920,1692.1875,3612.1875,1.040861964,1.134626039,0,0.082638748,0.042200882,-468.011,-228.1874375,0,-48.9018125,-468.011,-179.285625,-647.296625,2.050993714,2.61042122,0,0.214305454,0.075547764,1.083047501,0.403705357,263.5362896,0.5,0.083047501,0,1,0,0,0,1,0,0,0.293734,-1.479,2.158999,-0.076705,-2.69605,0.745474761,4.388554931,0.115440619,1.079723511,14.82107271,11.083175,11.083175,7.863109,90,90,90,965.8788966,0.97715314,0.989049275,0.874147268,P4/mmm,15[D4h],123,16,80.461344,-2.145159,0,0,1,0,0,0,0,0,1,0,0,0,0.998855377,0.95098
Ba,Pr,Bi,Co,Zn,1,0,0,0.9375,0.0625,1.61,0.5571875,0,0.04625,1.61,0.5109375,2.1209375,2.889512058,3.151070336,0,0.083006169,0.021806395,-14,-60.00625,0,-0.00625,-14,-60,-74,0.23330903,0.233333333,0,0.000104156,8.45E-05,2,2.9375,0,0.125,2,2.8125,4.8125,0.680851064,0.711111111,0,0.042553191,0.025974026,1000,1700.8125,0,43.3125,1000,1657.5,2657.5,0.587954287,0.60331825,0,0.02546577,0.016298213,2143,3073.75,0,73.75,2143,3000,5143,0.697193981,0.714333333,0,0.023993493,0.014339879,137.327,59.336125,0,4.08625,137.327,55.249875,192.576875,2.314391107,2.485562185,0,0.068866142,0.021218799,3.51,8.79,0,0.44625,3.51,8.34375,11.85375,0.399317406,0.420674157,0,0.050767918,0.037646314,503,769.125,0,56.625,503,712.5,1215.5,0.653989924,0.705964912,0,0.073622623,0.046585767,0.89,1.865625,0,0.103125,0.89,1.7625,2.6525,0.477051926,0.504964539,0,0.055276382,0.038878417,1920,1815.625,0,123.4375,1920,1692.1875,3612.1875,1.057487091,1.134626039,0,0.067986231,0.034172506,-468.011,-195.6235625,0,-16.3379375,-468.011,-179.285625,-647.296625,2.392406078,2.61042122,0,0.083517227,0.025240264,1.087474456,0.397991071,258.3162355,0.53125,0.087474456,0,1,0,0,0,1,0,0,0.302028,-1.419116,1.636854,0.138747,-2.592287,0.739317364,4.133464842,0.194591264,0.870448224,13.36029168,11.11351,11.11351,7.849796,90,90,90,969.5291244,0.984919789,0.986173991,0.869781447,P4/mmm,15[D4h],123,16,81.860442,-2.071237,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.79021
Ba,Pr,Bi,Co,Zr,1,0,0,0.9375,0.0625,1.61,0.5559375,0,0.045,1.61,0.5109375,2.1209375,2.896008994,3.151070336,0,0.080944351,0.021217033,-14,-62.5625,0,-2.5625,-14,-60,-74,0.223776224,0.233333333,0,0.040959041,0.034628378,2,3.0625,0,0.25,2,2.8125,4.8125,0.653061224,0.711111111,0,0.081632653,0.051948052,1000,1790.5,0,133,1000,1657.5,2657.5,0.558503211,0.60331825,0,0.074280927,0.050047037,2143,3292.625,0,292.625,2143,3000,5143,0.650848487,0.714333333,0,0.08887286,0.056897725,137.327,60.951375,0,5.7015,137.327,55.249875,192.576875,2.253058278,2.485562185,0,0.093541778,0.029606358,3.51,8.7506875,0,0.4069375,3.51,8.34375,11.85375,0.401111341,0.420674157,0,0.046503489,0.034329853,503,752.5,0,40,503,712.5,1215.5,0.668438538,0.705964912,0,0.053156146,0.032908268,0.89,1.845625,0,0.083125,0.89,1.7625,2.6525,0.48222147,0.504964539,0,0.045038943,0.03133836,1920,1859.6875,0,167.5,1920,1692.1875,3612.1875,1.032431524,1.134626039,0,0.090068896,0.046370793,-468.011,-237.6105,0,-58.324875,-468.011,-179.285625,-647.296625,1.969656223,2.61042122,0,0.245464216,0.090105328,1.088169439,0.397098214,260.3137942,0.46875,0.088169439,0,1,0,0,0,1,0,0,0.291967,-1.455427,2.500284,-0.659848,-2.593801,0.74679318,4.286313331,0.08206169,1.934498268,13.38053448,11.09928,11.09928,7.859154,90,90,90,968.2007477,0.983157461,0.999820774,0.870836452,P4/mmm,15[D4h],123,16,80.88741,-2.095122,0,0,1,0,0,0,0,0,1,0,0,0,0.998972937,0.05538
Ba,Pr,Bi,Co,Zr,1,0,0,0.9375,0.0625,1.61,0.5559375,0,0.045,1.61,0.5109375,2.1209375,2.896008994,3.151070336,0,0.080944351,0.021217033,-14,-62.5625,0,-2.5625,-14,-60,-74,0.223776224,0.233333333,0,0.040959041,0.034628378,2,3.0625,0,0.25,2,2.8125,4.8125,0.653061224,0.711111111,0,0.081632653,0.051948052,1000,1790.5,0,133,1000,1657.5,2657.5,0.558503211,0.60331825,0,0.074280927,0.050047037,2143,3292.625,0,292.625,2143,3000,5143,0.650848487,0.714333333,0,0.08887286,0.056897725,137.327,60.951375,0,5.7015,137.327,55.249875,192.576875,2.253058278,2.485562185,0,0.093541778,0.029606358,3.51,8.7506875,0,0.4069375,3.51,8.34375,11.85375,0.401111341,0.420674157,0,0.046503489,0.034329853,503,752.5,0,40,503,712.5,1215.5,0.668438538,0.705964912,0,0.053156146,0.032908268,0.89,1.845625,0,0.083125,0.89,1.7625,2.6525,0.48222147,0.504964539,0,0.045038943,0.03133836,1920,1859.6875,0,167.5,1920,1692.1875,3612.1875,1.032431524,1.134626039,0,0.090068896,0.046370793,-468.011,-237.6105,0,-58.324875,-468.011,-179.285625,-647.296625,1.969656223,2.61042122,0,0.245464216,0.090105328,1.088169439,0.397098214,260.3137942,0.46875,0.088169439,0,1,0,0,0,1,0,0,0.291967,-1.455427,2.500284,-0.659848,-2.593801,0.74679318,4.286313331,0.08206169,1.934498268,13.38053448,11.09928,11.09928,7.859154,90,90,90,968.2007477,0.983157461,0.999820774,0.870836452,P4/mmm,15[D4h],123,16,80.88741,-2.095122,0,0,1,0,0,0,0,0,1,0,0,0,0.998917339,0.11449
Ba,Pr,Bi,Co,Zr,1,0,0,0.9375,0.0625,1.61,0.5559375,0,0.045,1.61,0.5109375,2.1209375,2.896008994,3.151070336,0,0.080944351,0.021217033,-14,-62.5625,0,-2.5625,-14,-60,-74,0.223776224,0.233333333,0,0.040959041,0.034628378,2,3.0625,0,0.25,2,2.8125,4.8125,0.653061224,0.711111111,0,0.081632653,0.051948052,1000,1790.5,0,133,1000,1657.5,2657.5,0.558503211,0.60331825,0,0.074280927,0.050047037,2143,3292.625,0,292.625,2143,3000,5143,0.650848487,0.714333333,0,0.08887286,0.056897725,137.327,60.951375,0,5.7015,137.327,55.249875,192.576875,2.253058278,2.485562185,0,0.093541778,0.029606358,3.51,8.7506875,0,0.4069375,3.51,8.34375,11.85375,0.401111341,0.420674157,0,0.046503489,0.034329853,503,752.5,0,40,503,712.5,1215.5,0.668438538,0.705964912,0,0.053156146,0.032908268,0.89,1.845625,0,0.083125,0.89,1.7625,2.6525,0.48222147,0.504964539,0,0.045038943,0.03133836,1920,1859.6875,0,167.5,1920,1692.1875,3612.1875,1.032431524,1.134626039,0,0.090068896,0.046370793,-468.011,-237.6105,0,-58.324875,-468.011,-179.285625,-647.296625,1.969656223,2.61042122,0,0.245464216,0.090105328,1.088169439,0.397098214,260.3137942,0.46875,0.088169439,0,1,0,0,0,1,0,0,0.291967,-1.455427,2.500284,-0.659848,-2.593801,0.74679318,4.286313331,0.08206169,1.934498268,13.38053448,11.09928,11.09928,7.859154,90,90,90,968.2007477,0.983157461,0.999820774,0.870836452,P4/mmm,15[D4h],123,16,80.88741,-2.095122,0,0,1,0,0,0,0,0,1,0,0,0,0.998855377,0.38719
Ba,Pr,Bi,Co,Bi,1,0,0,0.875,0.125,1.61,0.571875,0,0.095,1.61,0.476875,2.086875,2.815300546,3.376146789,0,0.166120219,0.045522612,-14,-67.375,0,-11.375,-14,-56,-70,0.207792208,0.25,0,0.168831169,0.1625,2,3.25,0,0.625,2,2.625,4.625,0.615384615,0.761904762,0,0.192307692,0.135135135,1000,1615,0,68,1000,1547,2547,0.619195046,0.646412411,0,0.042105263,0.026698076,2143,3029.625,0,229.625,2143,2800,4943,0.707348269,0.765357143,0,0.075793209,0.046454582,137.327,77.6891,0,26.12255,137.327,51.56655,188.89355,1.767648229,2.663102341,0,0.336244724,0.13829244,3.51,9.01,0,1.2225,3.51,7.7875,11.2975,0.389567148,0.450722311,0,0.135682575,0.108209781,503,752.875,0,87.875,503,665,1168,0.668105595,0.756390977,0,0.116719243,0.075235445,0.89,1.8975,0,0.2525,0.89,1.645,2.535,0.469038208,0.541033435,0,0.133069829,0.099605523,1920,1682.375,0,103,1920,1579.375,3499.375,1.141243777,1.215670756,0,0.061222973,0.029433827,-468.011,-188.21925,0,-20.886,-468.011,-167.33325,-635.34425,2.486520375,2.796879879,0,0.110966333,0.032873517,1.079374408,0.408482143,274.1043122,0.375,0.079374408,0,1,0,0,0,1,0,0,0.298595,-1.420683,1.580034,0.292271,-2.490732,0.741859802,4.139947059,0.205968095,0.746566189,12.07010821,11.190266,11.190266,7.935551,90,90,90,993.7059891,0.978518658,0.99661035,0.849929996,I4/mmm,15[D4h],139,32,76.51137,-2.070551,0,1,0,0,0,0,0,0,1,0,0,0,0.998972937,0.97229
